Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
APPROVED,Not Applicable,2024-10-03T21:09:13.498000Z,2024-10-03T21:12:06.463000Z,2024-10-04T00:30:19.041000Z,2024-10-03T21:12:08.048240Z,173,C7MPIYMZ,946,English,34,Male,Mixed,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:13.829000Z,2024-10-03T21:11:17.778000Z,2024-10-04T00:30:19.306000Z,2024-10-03T21:11:18.596305Z,124,C7MPIYMZ,172,English,33,Male,White,Australia,Australia,Australia,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:16.278000Z,2024-10-03T21:11:13.740000Z,2024-10-04T00:30:19.567000Z,2024-10-03T21:11:14.539238Z,118,C7MPIYMZ,51,English,32,Male,Mixed,Samoa,New Zealand,New Zealand,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:16.999000Z,2024-10-03T21:11:30.345000Z,2024-10-04T00:51:03.891000Z,2024-10-03T21:11:30.982408Z,134,C7MPIYMZ,426,English,28,Female,Black,Nigeria,Ireland,Nigeria,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:26.123000Z,2024-10-03T21:11:37.446000Z,2024-10-04T00:30:19.861000Z,2024-10-03T21:11:38.153108Z,132,C7MPIYMZ,1974,English,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:09:34.203000Z,2024-10-03T21:10:44.404000Z,2024-10-04T00:51:04.166000Z,2024-10-03T21:10:45.206585Z,71,C7MPIYMZ,81,"English, Afrikaans, Croatian, Spanish",23,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:27.809000Z,2024-10-03T21:11:22.660000Z,2024-10-04T00:30:20.136000Z,2024-10-03T21:11:23.232231Z,115,C7MPIYMZ,123,English,18,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:09:30.024000Z,2024-10-03T21:16:48.497000Z,2024-10-04T00:51:04.460000Z,2024-10-03T21:16:52.013461Z,439,C7MPIYMZ,229,"Spanish, English",32,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:29.988000Z,2024-10-03T21:11:07.011000Z,2024-10-04T00:51:04.727000Z,2024-10-03T21:11:09.287299Z,98,C7MPIYMZ,23,English,25,Female,Asian,Korea,Canada,Korea,Korean,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:09:31.405000Z,2024-10-03T21:10:04.196000Z,2024-10-04T00:30:20.399000Z,2024-10-03T21:10:12.689840Z,33,C7MPIYMZ,267,"English, Portuguese",28,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:35.898000Z,2024-10-03T21:12:14.942000Z,2024-10-04T00:51:05.020000Z,2024-10-03T21:12:15.630723Z,160,C7MPIYMZ,52,English,34,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:40.788000Z,2024-10-03T21:10:38.577000Z,2024-10-04T00:30:20.651000Z,2024-10-03T21:10:39.147579Z,58,C7MPIYMZ,17,English,39,Male,White,United States,United States,United States,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:34.788000Z,2024-10-03T21:12:27.576000Z,2024-10-04T00:51:05.826000Z,2024-10-03T21:12:28.359509Z,173,C7MPIYMZ,98,"Italian, English",26,Female,White,Italy,United Kingdom,Italy,Italian,Yes,Part-Time
APPROVED,Not Applicable,2024-10-03T21:09:40.273000Z,2024-10-03T21:10:23.406000Z,2024-10-04T00:51:06.116000Z,2024-10-03T21:10:24.364276Z,44,C7MPIYMZ,10,"Afrikaans, English",20,Female,Other,South Africa,South Africa,South Africa,Afrikaans,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:09:41.283000Z,2024-10-03T21:12:13.432000Z,2024-10-04T00:51:06.423000Z,2024-10-03T21:12:14.512365Z,153,C7MPIYMZ,295,English,21,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:41.278000Z,2024-10-03T21:11:37.128000Z,2024-10-04T00:30:20.947000Z,2024-10-03T21:11:38.263250Z,116,C7MPIYMZ,28,English,19,Male,White,Australia,Australia,Australia,English,Yes,Part-Time
APPROVED,Not Applicable,2024-10-03T21:09:50.562000Z,2024-10-03T21:12:04.931000Z,2024-10-04T00:51:06.722000Z,2024-10-03T21:12:07.832989Z,135,C7MPIYMZ,309,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:33.882000Z,2024-10-03T21:12:08.703000Z,2024-10-04T00:30:21.214000Z,2024-10-03T21:12:09.763675Z,95,C7MPIYMZ,2071,English,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:09:44.796000Z,2024-10-03T21:11:52.592000Z,2024-10-04T00:51:07.003000Z,2024-10-03T21:11:53.306793Z,128,C7MPIYMZ,100,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:09:52.614000Z,2024-10-03T21:11:28.764000Z,2024-10-04T00:51:07.276000Z,2024-10-03T21:11:29.589546Z,97,C7MPIYMZ,1609,English,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:54.115000Z,2024-10-03T21:11:53.650000Z,2024-10-04T00:30:21.478000Z,2024-10-03T21:11:54.989971Z,120,C7MPIYMZ,170,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:09:57.380000Z,2024-10-03T21:18:44.570000Z,2024-10-04T00:30:21.743000Z,2024-10-03T21:19:29.662422Z,528,C7MPIYMZ,18,English,44,Male,Black,South Africa,South Africa,South Africa,English,Yes,Other
APPROVED,Not Applicable,2024-10-03T21:09:58.743000Z,2024-10-03T21:10:57.130000Z,2024-10-04T00:30:22.088000Z,2024-10-03T21:10:57.890952Z,59,C7MPIYMZ,74,English,25,Male,White,Canada,Canada,Canada,English,Yes,Part-Time
APPROVED,Not Applicable,2024-10-03T21:10:03.938000Z,2024-10-03T21:11:58.460000Z,2024-10-04T00:30:22.412000Z,2024-10-03T21:11:59.530334Z,115,C7MPIYMZ,61,English,43,Male,Mixed,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:00.195000Z,2024-10-03T21:12:27.703000Z,2024-10-04T00:51:07.609000Z,2024-10-03T21:12:28.352584Z,148,C7MPIYMZ,17,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:03.056000Z,2024-10-03T21:11:36.204000Z,2024-10-04T00:51:08.017000Z,2024-10-03T22:11:41.098666Z,94,C7MPIYMZ,119,English,28,Female,Other,United States,United States,United States,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:19.483000Z,2024-10-03T21:12:56.539000Z,2024-10-04T00:51:08.306000Z,2024-10-03T21:12:57.181962Z,158,C7MPIYMZ,5,English,50,Female,White,United States,United States,United States,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:10:11.172000Z,2024-10-03T21:12:02.923000Z,2024-10-04T00:51:08.689000Z,2024-10-03T21:12:07.164540Z,112,C7MPIYMZ,225,English,58,Female,Black,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:08.404000Z,2024-10-03T21:12:22.122000Z,2024-10-04T00:51:08.971000Z,2024-10-03T21:12:23.137358Z,134,C7MPIYMZ,576,English,39,Female,Asian,Hong Kong,Canada,Canada,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:08.433000Z,2024-10-03T21:12:28.867000Z,2024-10-04T00:51:09.265000Z,2024-10-03T21:12:29.571372Z,141,C7MPIYMZ,105,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:10:08.916000Z,2024-10-03T21:13:54.534000Z,2024-10-04T00:51:09.556000Z,2024-10-03T21:13:55.540145Z,226,C7MPIYMZ,184,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:10:13.055000Z,2024-10-03T21:22:46.881000Z,2024-10-04T00:51:09.847000Z,2024-10-03T21:22:47.442740Z,754,C7MPIYMZ,1686,"English, Cantonese",41,Female,Asian,Hong Kong,Canada,Canada,Chinese,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:17.024000Z,2024-10-03T21:14:12.895000Z,2024-10-04T00:30:22.690000Z,2024-10-03T21:14:13.622723Z,236,C7MPIYMZ,27,English,35,Male,White,United States,United States,United States,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:25.566000Z,2024-10-03T21:12:49.300000Z,2024-10-04T00:51:10.144000Z,2024-10-03T21:12:49.931684Z,144,C7MPIYMZ,48,English,23,Female,White,Canada,Canada,Canada,English,Yes,Other
APPROVED,Not Applicable,2024-10-03T21:10:24.924000Z,2024-10-03T21:17:04.557000Z,2024-10-04T00:30:22.994000Z,2024-10-03T21:17:08.126330Z,400,C7MPIYMZ,20,"Arabic, English",32,Male,Mixed,Egypt,Egypt,Egypt,Arabic,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:10:31.011000Z,2024-10-03T21:11:15.145000Z,2024-10-04T00:51:10.448000Z,2024-10-03T21:11:15.659353Z,45,C7MPIYMZ,54,English,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:10:28.243000Z,2024-10-03T21:11:59.239000Z,2024-10-04T00:51:10.722000Z,2024-10-03T21:11:59.827356Z,91,C7MPIYMZ,281,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:38.039000Z,2024-10-03T21:12:54.326000Z,2024-10-04T00:51:11.007000Z,2024-10-03T21:12:55.194181Z,137,C7MPIYMZ,6,English,29,Female,White,New Zealand,New Zealand,New Zealand,English,No,Other
APPROVED,Not Applicable,2024-10-03T21:10:34.066000Z,2024-10-03T21:13:59.781000Z,2024-10-04T00:51:11.329000Z,2024-10-03T21:14:02.726875Z,206,C7MPIYMZ,326,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:10:32.105000Z,2024-10-03T21:12:32.377000Z,2024-10-04T00:51:11.659000Z,2024-10-03T21:12:33.086108Z,121,C7MPIYMZ,9,"Spanish, English",30,Female,White,Spain,Spain,Spain,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:10:37.712000Z,2024-10-03T21:12:37.199000Z,2024-10-04T00:51:11.990000Z,2024-10-03T21:12:38.034320Z,120,C7MPIYMZ,90,"Dutch, English",29,Female,Mixed,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:11:29.523000Z,2024-10-03T21:14:58.029000Z,2024-10-04T00:30:23.285000Z,2024-10-03T21:14:59.191046Z,209,C7MPIYMZ,1,"Arabic, English, French, Italian",27,Male,Mixed,Tunisia,Portugal,Tunisia,French,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:37.433000Z,2024-10-03T21:12:59.723000Z,2024-10-04T00:51:12.300000Z,2024-10-03T21:13:00.868308Z,143,C7MPIYMZ,153,English,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:39.342000Z,2024-10-03T21:12:53.028000Z,2024-10-04T00:51:12.595000Z,2024-10-03T21:12:53.797667Z,134,C7MPIYMZ,183,"Spanish, English",19,Female,Other,United States,United States,United States,Spanish,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:48.219000Z,2024-10-03T21:17:00.362000Z,2024-10-04T00:51:12.883000Z,2024-10-03T21:17:07.761449Z,373,C7MPIYMZ,4,"Chinese, Danish, Czech, Dutch, English",31,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:40.468000Z,2024-10-03T21:14:39.513000Z,2024-10-04T00:51:13.194000Z,2024-10-03T21:14:40.261920Z,240,C7MPIYMZ,619,English,40,Female,White,United States,United States,United States,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:10:40.237000Z,2024-10-03T21:12:04.647000Z,2024-10-04T00:30:23.541000Z,2024-10-03T21:12:07.438770Z,85,C7MPIYMZ,5695,English,64,Male,White,United States,France,United States,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:10:48.195000Z,2024-10-03T21:13:38.305000Z,2024-10-04T00:51:13.498000Z,2024-10-03T21:13:39.046713Z,171,C7MPIYMZ,406,English,31,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:47.177000Z,2024-10-03T21:15:44.539000Z,2024-10-04T00:51:13.786000Z,2024-10-03T21:15:45.304694Z,298,C7MPIYMZ,40,English,53,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:43.889000Z,2024-10-03T21:12:37.758000Z,2024-10-04T00:30:23.808000Z,2024-10-03T21:12:38.643261Z,114,C7MPIYMZ,1603,English,30,Male,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:10:51.664000Z,2024-10-03T21:12:18.499000Z,2024-10-04T00:30:24.075000Z,2024-10-03T21:12:19.250487Z,87,C7MPIYMZ,29,English,31,Male,White,Canada,Canada,Canada,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:57.104000Z,2024-10-03T21:15:26.716000Z,2024-10-04T00:51:14.073000Z,2024-10-03T21:15:27.323721Z,270,C7MPIYMZ,866,English,33,Female,White,Canada,Canada,Canada,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:11:07.860000Z,2024-10-03T21:12:04.078000Z,2024-10-04T00:51:14.351000Z,2024-10-03T21:12:07.394097Z,57,C7MPIYMZ,1019,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:53.900000Z,2024-10-03T21:13:39.205000Z,2024-10-04T00:51:14.649000Z,2024-10-03T21:13:39.902757Z,166,C7MPIYMZ,82,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:10:54.664000Z,2024-10-03T21:12:09.116000Z,2024-10-04T00:51:15.026000Z,2024-10-03T21:12:09.639841Z,75,C7MPIYMZ,3755,English,48,Female,White,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:57.311000Z,2024-10-03T21:12:59.214000Z,2024-10-04T00:51:15.310000Z,2024-10-03T21:12:59.906263Z,122,C7MPIYMZ,1145,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:10:51.230000Z,2024-10-03T21:15:43.403000Z,2024-10-04T00:30:24.345000Z,2024-10-03T21:15:44.202363Z,293,C7MPIYMZ,37,English,26,Male,White,Sweden,Sweden,Sweden,Swedish,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:11:06.379000Z,2024-10-03T21:12:41.967000Z,2024-10-04T00:51:15.619000Z,2024-10-03T21:12:42.686145Z,96,C7MPIYMZ,1403,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
APPROVED,Not Applicable,2024-10-03T21:11:13.393000Z,2024-10-03T21:16:14.446000Z,2024-10-04T00:51:15.913000Z,2024-10-03T21:16:15.102147Z,302,C7MPIYMZ,1133,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:11:19.811000Z,2024-10-03T21:14:28.725000Z,2024-10-04T00:30:25.023000Z,2024-10-03T21:14:30.044890Z,189,C7MPIYMZ,152,"English, Polish",28,Male,White,Poland,United Kingdom,Poland,Polish,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:11:15.409000Z,2024-10-03T21:13:41.488000Z,2024-10-04T00:30:25.298000Z,2024-10-03T21:13:42.129666Z,147,C7MPIYMZ,124,"Tagalog-Filipino, English",38,Male,Asian,Philippines,Canada,Philippines,Tagalog-Filipino,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:11:17.425000Z,2024-10-03T21:12:46.637000Z,2024-10-04T00:30:25.566000Z,2024-10-03T21:12:47.464725Z,90,C7MPIYMZ,7427,English,75,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:11:14.555000Z,2024-10-03T21:13:51.068000Z,2024-10-04T00:51:16.201000Z,2024-10-03T21:13:52.472551Z,157,C7MPIYMZ,74,English,34,Female,Black,South Africa,South Africa,South Africa,Other,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:11:22.928000Z,2024-10-03T21:11:57.509000Z,2024-10-04T00:30:25.836000Z,2024-10-03T21:11:59.593351Z,35,C7MPIYMZ,151,English,32,Male,White,Italy,Italy,Italy,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:11:22.036000Z,2024-10-03T21:12:54.336000Z,2024-10-04T00:30:26.145000Z,2024-10-03T21:12:55.189950Z,93,C7MPIYMZ,681,English,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:11:45.047000Z,2024-10-03T21:13:35.367000Z,2024-10-04T00:30:26.432000Z,2024-10-03T21:13:36.072883Z,111,C7MPIYMZ,474,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:11:45.528000Z,2024-10-03T21:12:46.713000Z,2024-10-04T00:30:26.713000Z,2024-10-03T21:12:47.514170Z,62,C7MPIYMZ,365,English,24,Male,Asian,Canada,Canada,Canada,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:11:32.721000Z,2024-10-03T21:13:29.119000Z,2024-10-04T00:51:16.496000Z,2024-10-03T21:13:29.777715Z,117,C7MPIYMZ,1198,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
APPROVED,Not Applicable,2024-10-03T21:11:39.215000Z,2024-10-03T21:13:41.423000Z,2024-10-04T00:51:16.766000Z,2024-10-03T21:13:42.605252Z,123,C7MPIYMZ,153,English,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:12:01.623000Z,2024-10-03T21:15:24.004000Z,2024-10-04T00:51:17.080000Z,2024-10-03T21:15:43.142728Z,203,C7MPIYMZ,0,English,19,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:11:42.627000Z,2024-10-03T21:13:34.171000Z,2024-10-04T00:51:17.386000Z,2024-10-03T21:13:34.773302Z,112,C7MPIYMZ,1206,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
APPROVED,Not Applicable,2024-10-03T21:11:47.128000Z,2024-10-03T21:12:43.889000Z,2024-10-04T00:51:17.672000Z,2024-10-03T21:12:44.419407Z,57,C7MPIYMZ,3644,English,32,Female,Asian,United States,United States,United States,Vietnamese,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:11:47.780000Z,2024-10-03T21:13:05.538000Z,2024-10-04T00:51:17.986000Z,2024-10-03T21:13:07.161989Z,78,C7MPIYMZ,1304,English,26,Female,Asian,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:12:25.991000Z,2024-10-03T21:18:20.822000Z,2024-10-04T00:51:18.299000Z,2024-10-03T21:19:14.293898Z,355,C7MPIYMZ,66,English,36,Female,White,Turkey,Portugal,Turkey,Turkish,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:12:00.046000Z,2024-10-03T21:16:33.408000Z,2024-10-04T00:51:18.900000Z,2024-10-03T21:16:36.125153Z,274,C7MPIYMZ,217,English,58,Female,Black,United States,United States,United States,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:11:53.368000Z,2024-10-03T21:15:18.890000Z,2024-10-04T00:30:27.004000Z,2024-10-03T21:15:19.408940Z,206,C7MPIYMZ,757,English,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:11:57.340000Z,2024-10-03T21:14:47.512000Z,2024-10-04T00:51:19.209000Z,2024-10-03T21:14:48.199506Z,171,C7MPIYMZ,350,English,25,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:12:12.941000Z,2024-10-03T21:17:07.022000Z,2024-10-04T00:51:19.514000Z,2024-10-04T00:09:09.116893Z,295,C7MPIYMZ,59,"English, Other",23,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:11:52.167000Z,2024-10-03T21:13:31.250000Z,2024-10-04T00:51:19.846000Z,2024-10-03T21:13:32.433033Z,100,C7MPIYMZ,275,English,27,Female,White,United Kingdom,Czech Republic,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:12:01.060000Z,2024-10-03T21:14:21.494000Z,2024-10-04T00:51:20.160000Z,2024-10-03T21:14:22.112493Z,141,C7MPIYMZ,38,English,29,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:12:04.726000Z,2024-10-03T21:14:09.821000Z,2024-10-04T00:30:27.310000Z,2024-10-03T21:14:10.544776Z,126,C7MPIYMZ,1478,English,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-10-03T21:12:04.557000Z,2024-10-03T21:13:57.264000Z,2024-10-04T00:51:20.510000Z,2024-10-03T22:14:14.231062Z,113,C7MPIYMZ,972,English,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:12:05.531000Z,2024-10-03T21:16:15.776000Z,2024-10-04T00:51:20.782000Z,2024-10-03T21:16:16.692638Z,251,C7MPIYMZ,561,English,43,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-10-03T21:12:04.946000Z,2024-10-03T21:13:37.640000Z,2024-10-04T00:30:27.566000Z,2024-10-03T21:13:38.209097Z,93,C7MPIYMZ,2220,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:12:08.643000Z,2024-10-03T21:14:57.084000Z,2024-10-04T00:30:27.828000Z,2024-10-03T21:14:57.936681Z,169,C7MPIYMZ,33,"English, Swedish",39,Male,White,United Kingdom,Sweden,United Kingdom,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:12:23.613000Z,2024-10-03T21:13:40.393000Z,2024-10-04T00:30:28.153000Z,2024-10-03T21:51:32.575839Z,77,C7MPIYMZ,1600,English,39,Male,Black,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:12:12.087000Z,2024-10-03T21:14:43.906000Z,2024-10-04T00:51:21.110000Z,2024-10-03T21:14:44.503436Z,152,C7MPIYMZ,433,English,31,Female,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:12:20.072000Z,2024-10-03T21:15:19.144000Z,2024-10-04T00:51:21.403000Z,2024-10-03T21:15:20.047668Z,180,C7MPIYMZ,158,"English, German, Turkish",27,Female,White,Turkey,Germany,Turkey,Turkish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:12:19.688000Z,2024-10-03T21:14:46.584000Z,2024-10-04T00:51:21.712000Z,2024-10-03T21:14:47.423980Z,147,C7MPIYMZ,1190,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:14:22.363000Z,2024-10-03T21:16:52.187000Z,2024-10-04T00:30:28.451000Z,2024-10-03T21:16:54.309970Z,150,C7MPIYMZ,281,English,28,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:12:20.781000Z,2024-10-03T21:14:20.203000Z,2024-10-04T00:51:22.055000Z,2024-10-03T21:14:20.811592Z,120,C7MPIYMZ,1670,English,34,Female,White,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:12:24.031000Z,2024-10-03T21:14:03.171000Z,2024-10-04T00:30:28.748000Z,2024-10-03T21:14:09.239543Z,100,C7MPIYMZ,84,English,49,Male,White,Canada,Canada,Canada,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:12:24.307000Z,2024-10-03T21:15:22.907000Z,2024-10-04T00:51:22.352000Z,2024-10-03T21:15:23.530724Z,179,C7MPIYMZ,1733,"English, Cantonese, Chinese",28,Female,Asian,United States,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-10-03T21:12:29.506000Z,2024-10-03T21:15:38.637000Z,2024-10-04T00:51:22.627000Z,2024-10-03T21:44:02.770170Z,190,C7MPIYMZ,67,English,23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:12:40.123000Z,2024-10-03T21:14:19.077000Z,2024-10-04T00:30:29.038000Z,2024-10-03T21:14:19.693427Z,99,C7MPIYMZ,7,English,30,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Full-Time
APPROVED,Not Applicable,2024-10-03T21:12:44.321000Z,2024-10-03T21:15:07.185000Z,2024-10-04T00:51:22.924000Z,2024-10-03T21:15:09.522063Z,143,C7MPIYMZ,62,"Afrikaans, English",32,Female,Mixed,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-10-03T21:12:31.184000Z,2024-10-03T21:15:34.646000Z,2024-10-04T00:51:23.390000Z,2024-10-03T21:15:35.153050Z,184,C7MPIYMZ,98,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
APPROVED,Not Applicable,2024-10-03T21:12:31.653000Z,2024-10-03T21:15:25.999000Z,2024-10-04T00:51:23.678000Z,2024-10-03T21:15:26.612353Z,175,C7MPIYMZ,415,English,71,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
