"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","rel.int.vien","rel.share.vien","rel.surp.vien","rel.mem.vien","rel.eng.vien","irr.int.vien","irr.share.vien","irr.surp.vien","irr.mem.vien","irr.eng.vien","rel.int.bike","rel.share.bike","rel.surp.bike","rel.mem.bike","rel.eng.bike","irr.int.bike","irr.share.bike","irr.surp.bike","irr.mem.bike","irr.eng.bike","irr.int.food","irr.share.food","irr.surp.food","irr.mem.food","irr.eng.food","rel.int.food","rel.share.food","rel.surp.food","rel.mem.food","rel.eng.food","rel.int.film","rel.share.film","rel.surp.film","rel.mem.film","rel.eng.film","irr.int.film","irr.share.film","irr.surp.film","irr.mem.film","irr.eng.film","FL_524_DO","viennarelevant_DO","viennairrelevant_DO","bikerelevant_DO","bikeirrelevant_DO","merrickrelevant_DO","merrickirrelevant_DO","blockbusterrelevant_DO","blockbusterirrelevant_DO"
"10/3/2024 15:14","10/3/2024 15:18","0","100","255","1","10/3/2024 15:18","","","","","anonymous","EN","1",363,"7","1","","","","","","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.int.vien|irr.mem.vien|irr.share.vien|irr.surp.vien|irr.eng.vien","","","","","",""
"10/3/2024 15:15","10/3/2024 15:18","0","100","214","1","10/3/2024 15:18","","","","","anonymous","EN","1",364,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","7","5","6","6","blockbusterirrelevant","","","","","","","","Q844|irr.eng.film|irr.int.film|irr.share.film|irr.mem.film|irr.surp.film"
"10/3/2024 15:07","10/3/2024 15:19","0","100","666","1","10/3/2024 15:19","","","","","anonymous","EN","1",365,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","6","6","6","","","","","","blockbusterrelevant","","","","","","","Q838|rel.mem.film|rel.eng.film|rel.surp.film|rel.share.film|rel.int.film",""
"10/3/2024 15:18","10/3/2024 15:19","0","100","41","1","10/3/2024 15:19","","","","","anonymous","EN","1",366,"5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:18","10/3/2024 15:19","0","100","48","1","10/3/2024 15:19","","","","","anonymous","EN","1",367,"4","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:18","10/3/2024 15:20","0","100","94","1","10/3/2024 15:20","","","","","anonymous","EN","1",368,"7","1","","","","","","","","","","","","","","","","","","","","","3","2","4","3","4","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.eng.food|irr.surp.food|irr.share.food|irr.mem.food","","",""
"10/3/2024 15:19","10/3/2024 15:20","0","100","82","1","10/3/2024 15:20","","","","","anonymous","EN","1",369,"7","1","","","","","","","","","","","6","5","3","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.share.bike|rel.surp.bike|rel.eng.bike|rel.mem.bike|rel.int.bike","","","","",""
"10/3/2024 15:18","10/3/2024 15:20","0","100","91","1","10/3/2024 15:20","","","","","anonymous","EN","1",370,"7","1","","","","","","","","","","","","","","","","6","7","6","6","5","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.eng.bike|irr.int.bike|irr.share.bike|irr.mem.bike|irr.surp.bike","","","",""
"10/3/2024 15:19","10/3/2024 15:20","0","100","81","1","10/3/2024 15:20","","","","","anonymous","EN","1",371,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","3","3","5","3","","","","","","blockbusterrelevant","","","","","","","Q838|rel.mem.film|rel.surp.film|rel.share.film|rel.eng.film|rel.int.film",""
"10/3/2024 15:19","10/3/2024 15:20","0","100","91","1","10/3/2024 15:20","","","","","anonymous","EN","1",372,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","6","7","7","6","blockbusterirrelevant","","","","","","","","Q844|irr.share.film|irr.int.film|irr.mem.film|irr.surp.film|irr.eng.film"
"10/3/2024 15:20","10/3/2024 15:20","0","100","50","1","10/3/2024 15:20","","","","","anonymous","EN","1",373,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:19","10/3/2024 15:20","0","100","102","1","10/3/2024 15:21","","","","","anonymous","EN","1",374,"7","1","6","4","4","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.int.vien|rel.surp.vien|rel.share.vien|rel.eng.vien|rel.mem.vien","","","","","","",""
"10/3/2024 15:19","10/3/2024 15:21","0","100","120","1","10/3/2024 15:21","","","","","anonymous","EN","1",375,"6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:19","10/3/2024 15:21","0","100","117","1","10/3/2024 15:21","","","","","anonymous","EN","1",376,"7","1","6","6","7","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.int.vien|rel.mem.vien|rel.share.vien|rel.eng.vien|rel.surp.vien","","","","","","",""
"10/3/2024 15:19","10/3/2024 15:21","0","100","91","1","10/3/2024 15:21","","","","","anonymous","EN","1",377,"7","1","","","","","","7","7","6","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.share.vien|irr.eng.vien|irr.surp.vien|irr.int.vien|irr.mem.vien","","","","","",""
"10/3/2024 15:19","10/3/2024 15:21","0","100","120","1","10/3/2024 15:21","","","","","anonymous","EN","1",378,"7","1","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.mem.food|irr.eng.food|irr.int.food|irr.surp.food|irr.share.food","","",""
"10/3/2024 15:20","10/3/2024 15:21","0","100","47","1","10/3/2024 15:21","","","","","anonymous","EN","1",379,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","5","5","6","6","","","","","","blockbusterrelevant","","","","","","","Q838|rel.mem.film|rel.int.film|rel.eng.film|rel.share.film|rel.surp.film",""
"10/3/2024 15:20","10/3/2024 15:21","0","100","96","1","10/3/2024 15:21","","","","","anonymous","EN","1",380,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","2","4","2","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.surp.food|rel.share.food|rel.mem.food|rel.eng.food|rel.int.food","",""
"10/3/2024 15:20","10/3/2024 15:21","0","100","89","1","10/3/2024 15:21","","","","","anonymous","EN","1",381,"7","1","","","","","","","","","","","","","","","","4","1","4","2","3","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.eng.bike|irr.share.bike|irr.int.bike|irr.mem.bike|irr.surp.bike","","","",""
"10/3/2024 15:20","10/3/2024 15:21","0","100","79","1","10/3/2024 15:21","","","","","anonymous","EN","1",382,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","2","1","4","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.eng.food|rel.share.food|rel.surp.food|rel.mem.food|rel.int.food","",""
"10/3/2024 15:19","10/3/2024 15:21","0","100","120","1","10/3/2024 15:21","","","","","anonymous","EN","1",383,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","4","3","3","3","","","","","","blockbusterrelevant","","","","","","","Q838|rel.share.film|rel.mem.film|rel.eng.film|rel.surp.film|rel.int.film",""
"10/3/2024 15:20","10/3/2024 15:21","0","100","66","1","10/3/2024 15:21","","","","","anonymous","EN","1",384,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:20","10/3/2024 15:21","0","100","106","1","10/3/2024 15:21","","","","","anonymous","EN","1",385,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","5","3","3","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.mem.food|rel.surp.food|rel.eng.food|rel.share.food|rel.int.food","",""
"10/3/2024 15:20","10/3/2024 15:21","0","100","83","1","10/3/2024 15:21","","","","","anonymous","EN","1",386,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","5","4","6","5","blockbusterirrelevant","","","","","","","","Q844|irr.share.film|irr.mem.film|irr.int.film|irr.surp.film|irr.eng.film"
"10/3/2024 15:19","10/3/2024 15:22","0","100","138","1","10/3/2024 15:22","","","","","anonymous","EN","1",387,"7","1","","","","","","","","","","","","","","","","3","4","5","4","3","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.share.bike|irr.surp.bike|irr.mem.bike|irr.eng.bike|irr.int.bike","","","",""
"10/3/2024 15:20","10/3/2024 15:22","0","100","92","1","10/3/2024 15:22","","","","","anonymous","EN","1",388,"7","1","5","3","4","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.int.vien|rel.surp.vien|rel.mem.vien|rel.eng.vien|rel.share.vien","","","","","","",""
"10/3/2024 15:19","10/3/2024 15:22","0","100","135","1","10/3/2024 15:22","","","","","anonymous","EN","1",389,"7","1","","","","","","","","","","","6","6","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.surp.bike|rel.mem.bike|rel.int.bike|rel.eng.bike|rel.share.bike","","","","",""
"10/3/2024 15:20","10/3/2024 15:22","0","100","94","1","10/3/2024 15:22","","","","","anonymous","EN","1",390,"7","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:20","10/3/2024 15:22","0","100","106","1","10/3/2024 15:22","","","","","anonymous","EN","1",391,"7","1","","","","","","","","","","","","","","","","6","5","7","6","6","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.share.bike|irr.eng.bike|irr.int.bike|irr.mem.bike|irr.surp.bike","","","",""
"10/3/2024 15:20","10/3/2024 15:22","0","100","86","1","10/3/2024 15:22","","","","","anonymous","EN","1",392,"7","1","","","","","","5","4","2","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.int.vien|irr.share.vien|irr.eng.vien|irr.mem.vien|irr.surp.vien","","","","","",""
"10/3/2024 15:19","10/3/2024 15:22","0","100","164","1","10/3/2024 15:22","","","","","anonymous","EN","1",393,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","3","3","4","3","blockbusterirrelevant","","","","","","","","Q844|irr.int.film|irr.share.film|irr.mem.film|irr.surp.film|irr.eng.film"
"10/3/2024 15:19","10/3/2024 15:22","0","100","199","1","10/3/2024 15:22","","","","","anonymous","EN","1",394,"7","1","","","","","","","","","","","","","","","","","","","","","5","6","7","7","5","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.eng.food|irr.surp.food|irr.mem.food|irr.int.food|irr.share.food","","",""
"10/3/2024 15:19","10/3/2024 15:22","0","100","158","1","10/3/2024 15:22","","","","","anonymous","EN","1",395,"7","1","","","","","","4","4","2","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.eng.vien|irr.int.vien|irr.surp.vien|irr.share.vien|irr.mem.vien","","","","","",""
"10/3/2024 15:21","10/3/2024 15:22","0","100","81","1","10/3/2024 15:22","","","","","anonymous","EN","1",396,"7","1","","","","","","","","","","","4","2","3","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.eng.bike|rel.mem.bike|rel.share.bike|rel.surp.bike|rel.int.bike","","","","",""
"10/3/2024 15:20","10/3/2024 15:22","0","100","108","1","10/3/2024 15:22","","","","","anonymous","EN","1",397,"7","1","","","","","","6","3","3","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.mem.vien|irr.surp.vien|irr.int.vien|irr.share.vien|irr.eng.vien","","","","","",""
"10/3/2024 15:21","10/3/2024 15:22","0","100","92","1","10/3/2024 15:22","","","","","anonymous","EN","1",398,"7","1","","","","","","","","","","","4","2","3","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.int.bike|rel.surp.bike|rel.eng.bike|rel.share.bike|rel.mem.bike","","","","",""
"10/3/2024 15:20","10/3/2024 15:22","0","100","130","1","10/3/2024 15:22","","","","","anonymous","EN","1",399,"7","1","","","","","","","","","","","","","","","","","","","","","6","4","5","3","6","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.eng.food|irr.share.food|irr.surp.food|irr.int.food|irr.mem.food","","",""
"10/3/2024 15:19","10/3/2024 15:22","0","100","168","1","10/3/2024 15:22","","","","","anonymous","EN","1",400,"7","1","","","","","","","","","","","6","7","7","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.int.bike|rel.mem.bike|rel.share.bike|rel.surp.bike|rel.eng.bike","","","","",""
"10/3/2024 15:21","10/3/2024 15:22","0","100","76","1","10/3/2024 15:22","","","","","anonymous","EN","1",401,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","2","1","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.int.food|rel.surp.food|rel.share.food|rel.mem.food|rel.eng.food","",""
"10/3/2024 15:10","10/3/2024 15:22","0","100","746","1","10/3/2024 15:22","","","","","anonymous","EN","1",402,"6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:21","10/3/2024 15:22","0","100","72","1","10/3/2024 15:22","","","","","anonymous","EN","1",403,"7","1","","","","","","","","","","","","","","","","5","5","5","3","5","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.surp.bike|irr.share.bike|irr.eng.bike|irr.int.bike|irr.mem.bike","","","",""
"10/3/2024 15:21","10/3/2024 15:22","0","100","105","1","10/3/2024 15:22","","","","","anonymous","EN","1",404,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","6","4","5","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.eng.food|rel.mem.food|rel.share.food|rel.surp.food|rel.int.food","",""
"10/3/2024 15:20","10/3/2024 15:22","0","100","146","1","10/3/2024 15:22","","","","","anonymous","EN","1",405,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","2","2","blockbusterirrelevant","","","","","","","","Q844|irr.share.film|irr.mem.film|irr.surp.film|irr.eng.film|irr.int.film"
"10/3/2024 15:20","10/3/2024 15:22","0","100","126","1","10/3/2024 15:22","","","","","anonymous","EN","1",406,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","5","5","6","4","","","","","","blockbusterrelevant","","","","","","","Q838|rel.share.film|rel.eng.film|rel.surp.film|rel.mem.film|rel.int.film",""
"10/3/2024 15:20","10/3/2024 15:22","0","100","152","1","10/3/2024 15:22","","","","","anonymous","EN","1",407,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:21","10/3/2024 15:22","0","100","103","1","10/3/2024 15:22","","","","","anonymous","EN","1",408,"7","1","","","","","","","","","","","","","","","","","","","","","6","6","5","6","6","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.mem.food|irr.surp.food|irr.eng.food|irr.int.food|irr.share.food","","",""
"10/3/2024 15:20","10/3/2024 15:22","0","100","143","1","10/3/2024 15:22","","","","","anonymous","EN","1",409,"5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:20","10/3/2024 15:22","0","100","140","1","10/3/2024 15:22","","","","","anonymous","EN","1",410,"7","1","3","4","1","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.int.vien|rel.share.vien|rel.surp.vien|rel.mem.vien|rel.eng.vien","","","","","","",""
"10/3/2024 15:21","10/3/2024 15:22","0","100","69","1","10/3/2024 15:22","","","","","anonymous","EN","1",411,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","4","3","blockbusterirrelevant","","","","","","","","Q844|irr.share.film|irr.int.film|irr.eng.film|irr.mem.film|irr.surp.film"
"10/3/2024 15:21","10/3/2024 15:23","0","100","104","1","10/3/2024 15:23","","","","","anonymous","EN","1",412,"7","1","","","","","","","","","","","","","","","","","","","","","5","4","6","6","5","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.share.food|irr.surp.food|irr.mem.food|irr.eng.food","","",""
"10/3/2024 15:19","10/3/2024 15:23","0","100","211","1","10/3/2024 15:23","","","","","anonymous","EN","1",413,"7","1","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.share.vien|rel.int.vien|rel.eng.vien|rel.surp.vien|rel.mem.vien","","","","","","",""
"10/3/2024 15:15","10/3/2024 15:23","0","100","484","1","10/3/2024 15:23","","","","","anonymous","EN","1",414,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","3","1","2","1","1","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.int.food|rel.eng.food|rel.surp.food|rel.mem.food|rel.share.food","",""
"10/3/2024 15:20","10/3/2024 15:23","0","100","154","1","10/3/2024 15:23","","","","","anonymous","EN","1",415,"7","1","","","","","","","","","","","","","","","","5","4","6","5","5","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.int.bike|irr.eng.bike|irr.share.bike|irr.surp.bike|irr.mem.bike","","","",""
"10/3/2024 15:20","10/3/2024 15:23","0","100","181","1","10/3/2024 15:23","","","","","anonymous","EN","1",416,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","2","6","5","","","","","","blockbusterrelevant","","","","","","","Q838|rel.int.film|rel.surp.film|rel.mem.film|rel.eng.film|rel.share.film",""
"10/3/2024 15:21","10/3/2024 15:23","0","100","97","1","10/3/2024 15:23","","","","","anonymous","EN","1",417,"7","1","","","","","","7","7","6","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.int.vien|irr.surp.vien|irr.share.vien|irr.mem.vien|irr.eng.vien","","","","","",""
"10/3/2024 15:20","10/3/2024 15:23","0","100","162","1","10/3/2024 15:23","","","","","anonymous","EN","1",418,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","1","7","7","","","","","","blockbusterrelevant","","","","","","","Q838|rel.surp.film|rel.share.film|rel.eng.film|rel.int.film|rel.mem.film",""
"10/3/2024 15:22","10/3/2024 15:23","0","100","53","1","10/3/2024 15:23","","","","","anonymous","EN","1",419,"6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:21","10/3/2024 15:23","0","100","125","1","10/3/2024 15:23","","","","","anonymous","EN","1",420,"7","1","","","","","","","","","","","","","","","","","","","","","1","2","2","1","2","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.share.food|irr.surp.food|irr.int.food|irr.mem.food|irr.eng.food","","",""
"10/3/2024 15:20","10/3/2024 15:23","0","100","174","1","10/3/2024 15:23","","","","","anonymous","EN","1",421,"7","1","7","6","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.eng.vien|rel.share.vien|rel.surp.vien|rel.mem.vien|rel.int.vien","","","","","","",""
"10/3/2024 15:22","10/3/2024 15:23","0","100","100","1","10/3/2024 15:23","","","","","anonymous","EN","1",422,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","4","3","2","blockbusterirrelevant","","","","","","","","Q844|irr.share.film|irr.mem.film|irr.surp.film|irr.int.film|irr.eng.film"
"10/3/2024 15:21","10/3/2024 15:23","0","100","135","1","10/3/2024 15:23","","","","","anonymous","EN","1",423,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","3","2","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.int.food|rel.share.food|rel.eng.food|rel.mem.food|rel.surp.food","",""
"10/3/2024 15:22","10/3/2024 15:23","0","100","59","1","10/3/2024 15:23","","","","","anonymous","EN","1",424,"7","1","","","","","","","","","","","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.share.bike|rel.mem.bike|rel.eng.bike|rel.int.bike|rel.surp.bike","","","","",""
"10/3/2024 15:22","10/3/2024 15:23","0","100","93","1","10/3/2024 15:23","","","","","anonymous","EN","1",425,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","3","3","2","blockbusterirrelevant","","","","","","","","Q844|irr.surp.film|irr.eng.film|irr.mem.film|irr.int.film|irr.share.film"
"10/3/2024 15:23","10/3/2024 15:23","0","100","40","1","10/3/2024 15:23","","","","","anonymous","EN","1",426,"7","1","","","","","","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.surp.vien|irr.mem.vien|irr.int.vien|irr.share.vien|irr.eng.vien","","","","","",""
"10/3/2024 15:22","10/3/2024 15:24","0","100","78","1","10/3/2024 15:24","","","","","anonymous","EN","1",427,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","4","7","5","","","","","","blockbusterrelevant","","","","","","","Q838|rel.mem.film|rel.share.film|rel.int.film|rel.eng.film|rel.surp.film",""
"10/3/2024 15:21","10/3/2024 15:24","0","100","173","1","10/3/2024 15:24","","","","","anonymous","EN","1",428,"7","1","","","","","","","","","","","","","","","","5","4","6","5","4","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.int.bike|irr.share.bike|irr.surp.bike|irr.eng.bike|irr.mem.bike","","","",""
"10/3/2024 15:22","10/3/2024 15:24","0","100","121","1","10/3/2024 15:24","","","","","anonymous","EN","1",429,"7","1","6","5","6","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.surp.vien|rel.share.vien|rel.eng.vien|rel.int.vien|rel.mem.vien","","","","","","",""
"10/3/2024 15:20","10/3/2024 15:24","0","100","202","1","10/3/2024 15:24","","","","","anonymous","EN","1",430,"7","1","","","","","","5","4","5","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.surp.vien|irr.eng.vien|irr.share.vien|irr.mem.vien|irr.int.vien","","","","","",""
"10/3/2024 15:20","10/3/2024 15:24","0","100","248","1","10/3/2024 15:24","","","","","anonymous","EN","1",431,"7","1","","","","","","","","","","","5","3","4","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.eng.bike|rel.surp.bike|rel.int.bike|rel.share.bike|rel.mem.bike","","","","",""
"10/3/2024 15:23","10/3/2024 15:24","0","100","33","1","10/3/2024 15:24","","","","","anonymous","EN","1",432,"5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:21","10/3/2024 15:24","0","100","150","1","10/3/2024 15:24","","","","","anonymous","EN","1",433,"7","1","","","","","","","","","","","5","5","4","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.mem.bike|rel.eng.bike|rel.share.bike|rel.surp.bike|rel.int.bike","","","","",""
"10/3/2024 15:20","10/3/2024 15:24","0","100","228","1","10/3/2024 15:24","","","","","anonymous","EN","1",434,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","7","7","6","5","","","","","","blockbusterrelevant","","","","","","","Q838|rel.surp.film|rel.int.film|rel.eng.film|rel.mem.film|rel.share.film",""
"10/3/2024 15:21","10/3/2024 15:24","0","100","192","1","10/3/2024 15:24","","","","","anonymous","EN","1",435,"6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:22","10/3/2024 15:24","0","100","108","1","10/3/2024 15:24","","","","","anonymous","EN","1",436,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","3","6","5","","","","","","blockbusterrelevant","","","","","","","Q838|rel.share.film|rel.int.film|rel.mem.film|rel.eng.film|rel.surp.film",""
"10/3/2024 15:20","10/3/2024 15:24","0","100","233","1","10/3/2024 15:24","","","","","anonymous","EN","1",437,"7","1","","","","","","","","","","","","","","","","6","7","7","7","6","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.eng.bike|irr.mem.bike|irr.int.bike|irr.surp.bike|irr.share.bike","","","",""
"10/3/2024 15:21","10/3/2024 15:24","0","100","176","1","10/3/2024 15:24","","","","","anonymous","EN","1",438,"7","1","","","","","","4","2","7","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.share.vien|irr.int.vien|irr.mem.vien|irr.surp.vien|irr.eng.vien","","","","","",""
"10/3/2024 15:22","10/3/2024 15:24","0","100","99","1","10/3/2024 15:24","","","","","anonymous","EN","1",439,"7","1","","","","","","","","","","","5","5","5","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.surp.bike|rel.mem.bike|rel.share.bike|rel.eng.bike|rel.int.bike","","","","",""
"10/3/2024 15:22","10/3/2024 15:24","0","100","92","1","10/3/2024 15:24","","","","","anonymous","EN","1",440,"7","1","","","","","","","","","","","4","5","3","7","2","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.int.bike|rel.surp.bike|rel.share.bike|rel.mem.bike|rel.eng.bike","","","","",""
"10/3/2024 15:23","10/3/2024 15:24","0","100","80","1","10/3/2024 15:24","","","","","anonymous","EN","1",441,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","blockbusterirrelevant","","","","","","","","Q844|irr.surp.film|irr.int.film|irr.eng.film|irr.mem.film|irr.share.film"
"10/3/2024 15:23","10/3/2024 15:24","0","100","70","1","10/3/2024 15:24","","","","","anonymous","EN","1",442,"7","1","","","","","","","","","","","","","","","","3","2","5","5","3","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.surp.bike|irr.mem.bike|irr.int.bike|irr.eng.bike|irr.share.bike","","","",""
"10/3/2024 15:22","10/3/2024 15:24","0","100","121","1","10/3/2024 15:24","","","","","anonymous","EN","1",443,"7","1","","","","","","","","","","","","","","","","","","","","","5","4","6","5","4","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.share.food|irr.int.food|irr.eng.food|irr.mem.food|irr.surp.food","","",""
"10/3/2024 15:22","10/3/2024 15:24","0","100","145","1","10/3/2024 15:24","","","","","anonymous","EN","1",444,"7","1","6","6","2","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.share.vien|rel.eng.vien|rel.mem.vien|rel.surp.vien|rel.int.vien","","","","","","",""
"10/3/2024 15:22","10/3/2024 15:24","0","100","114","1","10/3/2024 15:24","","","","","anonymous","EN","1",445,"7","1","","","","","","","","","","","","","","","","","","","","","3","1","6","4","2","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.share.food|irr.eng.food|irr.mem.food|irr.surp.food|irr.int.food","","",""
