Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
APPROVED,Not Applicable,2024-09-16T14:42:37.188000Z,2024-09-16T14:46:32.177000Z,2024-09-26T05:20:38.996000Z,2024-09-16T14:49:04.165599Z,235,C180QPRS,1386,English,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:42:45.215000Z,2024-09-16T14:48:39.237000Z,2024-09-26T05:20:39.301000Z,2024-09-16T14:49:26.018210Z,355,C180QPRS,18,"Afrikaans, English",56,Male,White,South Africa,South Africa,South Africa,English,No,Other
APPROVED,Not Applicable,2024-09-16T14:42:49.785000Z,2024-09-16T14:56:14.145000Z,2024-09-26T05:20:39.639000Z,2024-09-16T14:56:31.836374Z,805,C180QPRS,55,"Afrikaans, English",22,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-09-16T14:42:45.732000Z,2024-09-16T14:48:44.317000Z,2024-09-26T05:20:39.962000Z,2024-09-16T14:49:27.163225Z,359,C180QPRS,999,"English, Italian",31,Male,White,Italy,Italy,United Kingdom,English,No,Other
APPROVED,Not Applicable,2024-09-16T14:43:12.972000Z,2024-09-16T14:49:04.875000Z,2024-09-26T05:20:40.302000Z,2024-09-16T14:49:33.027868Z,352,C180QPRS,20,English,40,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:42:55.916000Z,2024-09-16T14:46:41.757000Z,2024-09-26T05:20:40.601000Z,2024-09-16T14:49:06.200323Z,226,C180QPRS,517,"English, Latvian",21,Male,White,Estonia,Latvia,Latvia,Latvian,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:43:18.663000Z,2024-09-16T14:49:18.548000Z,2024-09-26T05:20:40.914000Z,2024-09-16T14:49:35.649510Z,360,C180QPRS,9,English,43,Male,Black,South Africa,South Africa,South Africa,English,No,Part-Time
APPROVED,Not Applicable,2024-09-16T14:43:02.259000Z,2024-09-16T14:44:18.980000Z,2024-09-26T05:20:41.289000Z,2024-09-16T14:44:20.807702Z,77,C180QPRS,49,"Polish, English",23,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:43:28.532000Z,2024-09-16T14:54:23.675000Z,2024-09-26T05:20:41.623000Z,2024-09-16T14:54:30.680002Z,656,C180QPRS,1800,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:43:17.639000Z,2024-09-16T14:48:31.642000Z,2024-09-26T05:20:41.967000Z,2024-09-16T14:49:24.788702Z,315,C180QPRS,262,"Other, English",29,Male,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:43:15.863000Z,2024-09-16T14:45:50.127000Z,2024-09-26T05:20:42.316000Z,2024-09-16T14:48:55.920757Z,155,C180QPRS,1418,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:43:20.505000Z,2024-09-16T14:45:53.026000Z,2024-09-26T05:20:42.678000Z,2024-09-16T14:48:56.779139Z,153,C180QPRS,92,"Arabic, English, French, Spanish",22,Male,White,Morocco,Spain,Morocco,English,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:43:53.340000Z,2024-09-16T14:51:14.073000Z,2024-09-26T05:20:43.006000Z,2024-09-16T14:51:16.788939Z,441,C180QPRS,16,"Other, English",21,Male,Black,Ireland,South Africa,South Africa,English,Yes,Other
APPROVED,Not Applicable,2024-09-16T14:43:25.952000Z,2024-09-16T14:44:13.262000Z,2024-09-26T05:20:43.317000Z,2024-09-16T14:44:14.129747Z,48,C180QPRS,47,English,26,Male,Mixed,Canada,Canada,Canada,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-16T14:43:29.553000Z,2024-09-16T14:48:21.145000Z,2024-09-26T05:20:43.883000Z,2024-09-16T14:49:24.145034Z,292,C180QPRS,748,"Bengali, English",23,Male,Asian,Bangladesh,United States,United States,Bengali,Yes,Part-Time
APPROVED,Not Applicable,2024-09-16T14:43:34.386000Z,2024-09-16T14:47:33.173000Z,2024-09-26T05:20:44.242000Z,2024-09-16T14:49:15.911404Z,239,C180QPRS,47,English,24,Male,Black,Kenya,Kenya,Kenya,English,No,Part-Time
APPROVED,Not Applicable,2024-09-16T14:44:54.573000Z,2024-09-16T14:54:52.468000Z,2024-09-26T05:20:44.563000Z,2024-09-17T09:40:20.474872Z,598,C180QPRS,4,"Afrikaans, English, German, Portuguese",31,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-09-16T14:47:23.556000Z,2024-09-16T14:53:14.917000Z,2024-09-26T05:20:44.907000Z,2024-09-16T14:53:18.195478Z,352,C180QPRS,75,"English, German, Swahili, Spanish, Russian",21,Male,Black,Kenya,Kenya,Kenya,English,Yes,Part-Time
APPROVED,Not Applicable,2024-09-16T14:48:51.453000Z,2024-09-16T14:52:10.420000Z,2024-09-26T05:20:45.210000Z,2024-09-16T14:52:13.964000Z,199,C180QPRS,975,"Polish, English",23,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T14:52:15.372000Z,2024-09-16T14:58:16.651000Z,2024-09-26T05:20:45.494000Z,2024-09-16T14:58:17.756087Z,362,C180QPRS,40,"Portuguese, English",24,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-09-16T14:57:50.840000Z,2024-09-16T14:58:52.563000Z,2024-09-26T05:20:45.917000Z,2024-09-16T14:58:53.728729Z,62,C180QPRS,117,"Spanish, Portuguese, English",25,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-16T15:01:09.501000Z,2024-09-16T15:06:13.044000Z,2024-09-26T05:20:46.308000Z,2024-09-16T15:06:39.829355Z,304,C180QPRS,7,English,28,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-16T15:15:32.928000Z,2024-09-16T15:18:33.598000Z,2024-09-26T05:20:24.678000Z,2024-09-16T15:18:50.602929Z,181,C180QPRS,4,"English, Spanish",29,Female,White,"Venezuela, Bolivarian Republic of",Germany,France,English,No,Full-Time
