"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","X56_att","X56_v.n","X56_p.n","X56_i.n","X56_u.n","X56_a.n","X57_att","X57_v.n","X57_p.n","X57_i.n","X57_u.n","X57_a.n","X58_att","X58_v.n","X58_p.n","X58_i.n","X58_u.n","X58_a.n","X59_att","X59_v.n","X59_p.n","X59_i.n","X59_u.n","X59_a.n","X60_att","X60_v.n","X60_p.n","X60_i.n","X60_u.n","X60_a.n","X61_att","X61_v.n","X61_p.n","X61_i.n","X61_u.n","X61_a.n","X62_att","X62_v.n","X62_p.n","X62_i.n","X62_u.n","X62_a.n","X63_att","X63_v.n","X63_p.n","X63_i.n","X63_u.n","X63_a.n","X64_att","X64_v.n","X64_p.n","X64_i.n","X64_u.n","X64_a.n","X65_att","X65_v.n","X65_p.n","X65_i.n","X65_u.n","X65_a.n","X19_att","X19_v.g","X19_p.g","X19_i.g","X19_u.g","X19_a.g","X20_att","X20_v.g","X20_p.g","X20_i.g","X20_u.g","X20_a.g","X21_att","X21_v.g","X21_p.g","X21_i.g","X21_u.g","X21_a.g","X22_att","X22_v.g","X22_p.g","X22_i.g","X22_u.g","X22_a.g","X23_att","X23_v.g","X23_p.g","X23_i.g","X23_u.g","X23_a.g","X24_att","X24_v.g","X24_p.g","X24_i.g","X24_u.g","X24_a.g","X25_att","X25_v.g","X25_p.g","X25_i.g","X25_u.g","X25_a.g","X26_att","X26_v.g","X26_p.g","X26_i.g","X26_u.g","X26_a.g","X27_att","X27_v.g","X27_p.g","X27_i.g","X27_u.g","X27_a.g","X28_att","X28_v.g","X28_p.g","X28_i.g","X28_u.g","X28_a.g","FL_77_DO","case_DO","message_DO"
"4/4/2024 7:36","4/4/2024 7:37","0","100","58","1","4/4/2024 7:37","","","","","anonymous","EN","1",206,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|i.g|att|u.g|v.g|a.g|p.g"
"4/4/2024 7:36","4/4/2024 7:37","0","100","45","1","4/4/2024 7:37","","","","","anonymous","EN","1",207,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","3","3","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|att|i.g|v.g|a.g|p.g|u.g"
"4/4/2024 7:36","4/4/2024 7:37","0","100","57","1","4/4/2024 7:37","","","","","anonymous","EN","1",208,"4","5","2","5","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|u.n|v.n|att|p.n|a.n|i.n",""
"4/4/2024 7:36","4/4/2024 7:37","0","100","60","1","4/4/2024 7:37","","","","","anonymous","EN","1",209,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","message","","Q210|message|att|v.g|a.g|p.g|i.g|u.g"
"4/4/2024 7:35","4/4/2024 7:37","0","100","110","1","4/4/2024 7:37","","","","","anonymous","EN","1",210,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","6","6","7","7","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|u.g|a.g|att|i.g|p.g|v.g"
"4/4/2024 7:36","4/4/2024 7:37","0","100","66","1","4/4/2024 7:37","","","","","anonymous","EN","1",211,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","6","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|a.n|att|p.n|u.n|i.n|v.n",""
"4/4/2024 7:35","4/4/2024 7:37","0","100","68","1","4/4/2024 7:37","","","","","anonymous","EN","1",212,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","6","6","6","6","","","","","","","","","","","","","message","","Q210|message|i.g|p.g|a.g|u.g|att|v.g"
"4/4/2024 7:35","4/4/2024 7:37","0","100","89","1","4/4/2024 7:37","","","","","anonymous","EN","1",213,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","3","4","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|i.g|v.g|u.g|att|a.g|p.g"
"4/4/2024 7:34","4/4/2024 7:37","0","100","143","1","4/4/2024 7:37","","","","","anonymous","EN","1",214,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","5","6","5","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|i.n|p.n|v.n|a.n|u.n",""
"4/4/2024 7:35","4/4/2024 7:37","0","100","101","1","4/4/2024 7:37","","","","","anonymous","EN","1",215,"","","","","","","4","3","3","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|a.n|i.n|u.n|att|p.n|v.n",""
"4/4/2024 7:34","4/4/2024 7:37","0","100","162","1","4/4/2024 7:37","","","","","anonymous","EN","1",216,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","2","5","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|i.g|att|v.g|u.g|a.g|p.g"
"4/4/2024 7:36","4/4/2024 7:37","0","100","66","1","4/4/2024 7:37","","","","","anonymous","EN","1",217,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","3","3","2","","","","","","","","","","","","","message","","Q210|message|u.g|a.g|att|v.g|i.g|p.g"
"4/4/2024 7:36","4/4/2024 7:37","0","100","42","1","4/4/2024 7:37","","","","","anonymous","EN","1",218,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","6","5","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|p.g|u.g|a.g|att|i.g|v.g"
"4/4/2024 7:36","4/4/2024 7:37","0","100","60","1","4/4/2024 7:37","","","","","anonymous","EN","1",219,"","","","","","","","","","","","","","","","","","","4","4","3","5","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|i.n|v.n|a.n|p.n|u.n|att",""
"4/4/2024 7:35","4/4/2024 7:37","0","100","105","1","4/4/2024 7:37","","","","","anonymous","EN","1",220,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","3","5","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|a.g|p.g|v.g|i.g|att|u.g"
"4/4/2024 7:36","4/4/2024 7:37","0","100","68","1","4/4/2024 7:37","","","","","anonymous","EN","1",221,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","3","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|i.n|v.n|u.n|a.n|att|p.n",""
"4/4/2024 7:34","4/4/2024 7:37","0","100","186","1","4/4/2024 7:37","","","","","anonymous","EN","1",222,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","3","6","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|p.n|a.n|u.n|i.n|att",""
"4/4/2024 7:36","4/4/2024 7:37","0","100","53","1","4/4/2024 7:37","","","","","anonymous","EN","1",223,"","","","","","","","","","","","","","","","","","","4","5","3","4","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|i.n|a.n|u.n|p.n|att",""
"4/4/2024 7:35","4/4/2024 7:37","0","100","121","1","4/4/2024 7:37","","","","","anonymous","EN","1",224,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|p.n|v.n|i.n|a.n|u.n|att",""
"4/4/2024 7:34","4/4/2024 7:37","0","100","156","1","4/4/2024 7:37","","","","","anonymous","EN","1",225,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","6","6","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|a.n|p.n|u.n|i.n|v.n",""
"4/4/2024 7:35","4/4/2024 7:37","0","100","126","1","4/4/2024 7:37","","","","","anonymous","EN","1",226,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","6","6","6","6","","","","","","","","","","","","","message","","Q210|message|v.g|a.g|i.g|att|u.g|p.g"
"4/4/2024 7:36","4/4/2024 7:37","0","100","56","1","4/4/2024 7:37","","","","","anonymous","EN","1",227,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","3","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|att|u.g|p.g|v.g|a.g|i.g"
"4/4/2024 7:36","4/4/2024 7:37","0","100","88","1","4/4/2024 7:37","","","","","anonymous","EN","1",228,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","1","1","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|p.g|att|a.g|i.g|v.g|u.g"
"4/4/2024 7:35","4/4/2024 7:37","0","100","122","1","4/4/2024 7:37","","","","","anonymous","EN","1",229,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","2","2","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|u.n|a.n|v.n|p.n|i.n|att",""
"4/4/2024 7:36","4/4/2024 7:37","0","100","65","1","4/4/2024 7:37","","","","","anonymous","EN","1",230,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","4","5","4","5","","","","","","","","","","","","","message","","Q210|message|p.g|v.g|u.g|att|i.g|a.g"
"4/4/2024 7:35","4/4/2024 7:37","0","100","123","1","4/4/2024 7:37","","","","","anonymous","EN","1",231,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","7","6","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|a.n|v.n|u.n|i.n|p.n|att",""
"4/4/2024 7:36","4/4/2024 7:37","0","100","63","1","4/4/2024 7:37","","","","","anonymous","EN","1",232,"","","","","","","","","","","","","","","","","","","","","","","","","4","4","2","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|u.n|a.n|i.n|att|p.n|v.n",""
"4/4/2024 7:33","4/4/2024 7:37","0","100","254","1","4/4/2024 7:37","","","","","anonymous","EN","1",233,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","7","7","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|a.n|v.n|u.n|p.n|i.n|att",""
"4/4/2024 7:36","4/4/2024 7:37","0","100","102","1","4/4/2024 7:37","","","","","anonymous","EN","1",234,"","","","","","","","","","","","","","","","","","","4","3","3","4","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|i.n|u.n|att|p.n|v.n|a.n",""
"4/4/2024 7:35","4/4/2024 7:37","0","100","154","1","4/4/2024 7:37","","","","","anonymous","EN","1",235,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","2","2","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|att|v.g|p.g|i.g|a.g|u.g"
"4/4/2024 7:36","4/4/2024 7:37","0","100","51","1","4/4/2024 7:37","","","","","anonymous","EN","1",236,"","","","","","","","","","","","","4","6","6","7","6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|i.n|a.n|u.n|p.n|v.n|att",""
"4/4/2024 7:37","4/4/2024 7:37","0","100","31","1","4/4/2024 7:37","","","","","anonymous","EN","1",237,"","","","","","","4","5","5","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|p.n|a.n|att|i.n|u.n",""
"4/4/2024 7:36","4/4/2024 7:37","0","100","94","1","4/4/2024 7:37","","","","","anonymous","EN","1",238,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","4","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|u.g|att|p.g|i.g|v.g|a.g"
"4/4/2024 7:37","4/4/2024 7:37","0","100","32","1","4/4/2024 7:37","","","","","anonymous","EN","1",239,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","5","5","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|u.n|i.n|v.n|a.n|p.n|att",""
"4/4/2024 7:37","4/4/2024 7:37","0","100","51","1","4/4/2024 7:37","","","","","anonymous","EN","1",240,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","3","2","5","2","4","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|att|i.g|p.g|u.g|a.g|v.g"
"4/4/2024 7:35","4/4/2024 7:37","0","100","142","1","4/4/2024 7:37","","","","","anonymous","EN","1",241,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","3","6","5","6","","","","","","","","","","","","","message","","Q210|message|att|p.g|u.g|v.g|a.g|i.g"
"4/4/2024 7:35","4/4/2024 7:37","0","100","148","1","4/4/2024 7:37","","","","","anonymous","EN","1",242,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","6","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|a.n|v.n|u.n|i.n|p.n",""
"4/4/2024 7:36","4/4/2024 7:38","0","100","79","1","4/4/2024 7:38","","","","","anonymous","EN","1",243,"","","","","","","4","2","2","4","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|i.n|u.n|att|p.n|a.n|v.n",""
"4/4/2024 7:36","4/4/2024 7:38","0","100","73","1","4/4/2024 7:38","","","","","anonymous","EN","1",244,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","4","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|u.n|p.n|i.n|a.n|v.n",""
"4/4/2024 7:37","4/4/2024 7:38","0","100","43","1","4/4/2024 7:38","","","","","anonymous","EN","1",245,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|att|p.n|i.n|u.n|a.n",""
"4/4/2024 7:37","4/4/2024 7:38","0","100","50","1","4/4/2024 7:38","","","","","anonymous","EN","1",246,"4","4","3","3","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|u.n|v.n|p.n|att|i.n|a.n",""
"4/4/2024 7:37","4/4/2024 7:38","0","100","47","1","4/4/2024 7:38","","","","","anonymous","EN","1",247,"","","","","","","","","","","","","4","3","2","2","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|u.n|a.n|att|i.n|v.n|p.n",""
"4/4/2024 7:33","4/4/2024 7:38","0","100","274","1","4/4/2024 7:38","","","","","anonymous","EN","1",248,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","2","3","2","4","","","","","","","message","","Q210|message|att|v.g|a.g|i.g|p.g|u.g"
"4/4/2024 7:36","4/4/2024 7:38","0","100","96","1","4/4/2024 7:38","","","","","anonymous","EN","1",249,"","","","","","","","","","","","","","","","","","","4","3","3","4","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|a.n|p.n|att|u.n|v.n|i.n",""
"4/4/2024 7:35","4/4/2024 7:38","0","100","165","1","4/4/2024 7:38","","","","","anonymous","EN","1",250,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","2","3","4","","","","","","","","","","","","","","","","","","","message","","Q210|message|p.g|v.g|att|i.g|a.g|u.g"
"4/4/2024 7:35","4/4/2024 7:38","0","100","181","1","4/4/2024 7:38","","","","","anonymous","EN","1",251,"","","","","","","","","","","","","","","","","","","4","1","1","3","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|p.n|i.n|v.n|u.n|a.n",""
"4/4/2024 7:36","4/4/2024 7:38","0","100","92","1","4/4/2024 7:38","","","","","anonymous","EN","1",252,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","5","4","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|i.n|p.n|u.n|a.n|att",""
"4/4/2024 7:36","4/4/2024 7:38","0","100","93","1","4/4/2024 7:38","","","","","anonymous","EN","1",253,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","5","5","6","6","message","","Q210|message|i.g|p.g|att|a.g|v.g|u.g"
"4/4/2024 7:37","4/4/2024 7:38","0","100","64","1","4/4/2024 7:38","","","","","anonymous","EN","1",254,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","4","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|p.g|i.g|a.g|u.g|att|v.g"
"4/4/2024 7:36","4/4/2024 7:38","0","100","94","1","4/4/2024 7:38","","","","","anonymous","EN","1",255,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","4","5","5","6","","","","","","","","","","","","","","","","","","","message","","Q210|message|att|p.g|i.g|v.g|a.g|u.g"
"4/4/2024 7:37","4/4/2024 7:38","0","100","38","1","4/4/2024 7:38","","","","","anonymous","EN","1",256,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|i.n|u.n|p.n|a.n|v.n",""
"4/4/2024 7:37","4/4/2024 7:38","0","100","40","1","4/4/2024 7:38","","","","","anonymous","EN","1",257,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","1","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|v.n|u.n|i.n|p.n|a.n|att",""
"4/4/2024 7:36","4/4/2024 7:38","0","100","113","1","4/4/2024 7:38","","","","","anonymous","EN","1",258,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","6","5","6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|att|p.g|u.g|v.g|a.g|i.g"
"4/4/2024 7:36","4/4/2024 7:38","0","100","97","1","4/4/2024 7:38","","","","","anonymous","EN","1",259,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","3","6","7","7","","","","","","","message","","Q210|message|u.g|a.g|att|i.g|p.g|v.g"
"4/4/2024 7:37","4/4/2024 7:38","0","100","62","1","4/4/2024 7:38","","","","","anonymous","EN","1",260,"","","","","","","4","5","4","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|att|a.n|v.n|u.n|p.n|i.n",""
"4/4/2024 7:37","4/4/2024 7:38","0","100","53","1","4/4/2024 7:38","","","","","anonymous","EN","1",261,"4","3","1","3","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","case","Q129|case|a.n|att|v.n|i.n|u.n|p.n",""
"4/4/2024 7:37","4/4/2024 7:38","0","100","83","1","4/4/2024 7:38","","","","","anonymous","EN","1",262,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","5","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|att|a.g|u.g|v.g|p.g|i.g"
"4/4/2024 7:36","4/4/2024 7:38","0","100","120","1","4/4/2024 7:38","","","","","anonymous","EN","1",263,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","3","4","5","6","","","","","","","message","","Q210|message|v.g|att|p.g|i.g|u.g|a.g"
"4/4/2024 7:36","4/4/2024 7:38","0","100","138","1","4/4/2024 7:38","","","","","anonymous","EN","1",264,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","3","4","4","5","","","","","","","message","","Q210|message|v.g|p.g|a.g|i.g|att|u.g"
"4/4/2024 7:37","4/4/2024 7:38","0","100","72","1","4/4/2024 7:38","","","","","anonymous","EN","1",265,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","3","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","message","","Q210|message|a.g|att|v.g|i.g|u.g|p.g"
