Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
APPROVED,Not Applicable,2024-09-06T13:47:43.098000Z,2024-09-06T13:54:06.856000Z,2024-09-08T00:06:33.632000Z,2024-09-06T13:54:19.782609Z,384,C6KP7ESZ,11,English,52,Male,White,South Africa,South Africa,South Africa,English,No,Part-Time
APPROVED,Not Applicable,2024-09-06T13:47:43.833000Z,2024-09-06T13:49:33.117000Z,2024-09-08T00:08:58.923000Z,2024-09-06T13:49:35.403262Z,110,C6KP7ESZ,17,English,25,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:47:42.263000Z,2024-09-06T13:51:08.886000Z,2024-09-08T00:08:59.341000Z,2024-09-06T13:51:24.050805Z,207,C6KP7ESZ,795,English,31,Female,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-06T13:47:36.997000Z,2024-09-06T13:50:17.461000Z,2024-09-08T00:06:33.890000Z,2024-09-06T13:50:23.477183Z,161,C6KP7ESZ,404,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:47:42.178000Z,2024-09-06T13:52:40.181000Z,2024-09-08T00:06:34.146000Z,2024-09-06T13:54:00.344064Z,299,C6KP7ESZ,21,English,28,Male,White,Canada,Canada,Canada,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:47:45.002000Z,2024-09-06T13:53:04.941000Z,2024-09-08T00:08:59.737000Z,2024-09-06T13:54:07.034973Z,320,C6KP7ESZ,50,English,42,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-06T13:47:49.907000Z,2024-09-06T13:53:08.113000Z,2024-09-08T00:09:00.073000Z,2024-09-06T13:54:08.249685Z,319,C6KP7ESZ,34,"English, Afrikaans, Khmer, Swahili, Other",32,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-06T13:47:50.177000Z,2024-09-06T13:57:04.808000Z,2024-09-08T00:06:34.512000Z,2024-09-06T13:57:07.227101Z,555,C6KP7ESZ,120,English,40,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:47:53.101000Z,2024-09-06T13:49:28.478000Z,2024-09-08T00:06:34.862000Z,2024-09-06T13:49:30.906205Z,96,C6KP7ESZ,12,English,23,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-06T13:47:50.001000Z,2024-09-06T13:53:29.817000Z,2024-09-08T00:09:00.409000Z,2024-09-06T13:54:15.642872Z,340,C6KP7ESZ,44,English,23,Female,Black,South Africa,South Africa,South Africa,English,No,Part-Time
APPROVED,Not Applicable,2024-09-06T13:47:58.951000Z,2024-09-06T13:51:25.140000Z,2024-09-08T00:06:35.189000Z,2024-09-06T13:53:10.811209Z,207,C6KP7ESZ,602,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:48:02.003000Z,2024-09-06T13:53:07.307000Z,2024-09-08T00:09:00.724000Z,2024-09-06T13:54:07.557227Z,306,C6KP7ESZ,1294,English,62,Female,White,Canada,Canada,Canada,English,No,Part-Time
APPROVED,Not Applicable,2024-09-06T13:47:58.994000Z,2024-09-06T13:49:27.763000Z,2024-09-08T00:06:35.527000Z,2024-09-06T13:49:29.305781Z,89,C6KP7ESZ,126,English,23,Male,White,Spain,Spain,Spain,English,Yes,Part-Time
APPROVED,Not Applicable,2024-09-06T13:48:18.990000Z,2024-09-06T13:52:57.167000Z,2024-09-08T00:09:01.045000Z,2024-09-06T15:59:13.277196Z,279,C6KP7ESZ,106,English,33,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:48:26.650000Z,2024-09-06T13:53:02.420000Z,2024-09-08T00:09:01.392000Z,2024-09-06T13:54:06.295229Z,276,C6KP7ESZ,25,English,25,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:48:22.227000Z,2024-09-06T13:57:07.152000Z,2024-09-08T00:09:01.744000Z,2024-09-06T13:57:10.621875Z,525,C6KP7ESZ,18,English,46,Female,Asian,India,India,India,Malayalam,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-06T13:48:24.217000Z,2024-09-06T13:49:25.058000Z,2024-09-08T00:06:36.354000Z,2024-09-06T13:49:26.761903Z,61,C6KP7ESZ,7,"English, Italian",25,Male,White,Italy,Italy,Italy,English,Yes,Due to start a new job within the next month
APPROVED,Not Applicable,2024-09-06T13:48:20.180000Z,2024-09-06T13:56:42.283000Z,2024-09-08T00:09:02.107000Z,2024-09-06T13:56:46.699844Z,503,C6KP7ESZ,439,"Italian, English",27,Female,White,Italy,Italy,Italy,Italian,No,Part-Time
APPROVED,Not Applicable,2024-09-06T13:48:23.023000Z,2024-09-06T13:56:12.746000Z,2024-09-08T00:09:02.518000Z,2024-09-06T13:56:15.116214Z,470,C6KP7ESZ,8,English,30,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Part-Time
APPROVED,Not Applicable,2024-09-06T13:48:21.308000Z,2024-09-06T13:56:33.212000Z,2024-09-08T00:09:02.894000Z,2024-09-06T13:56:37.759245Z,492,C6KP7ESZ,349,"Portuguese, English, Spanish",28,Female,Mixed,Brazil,Germany,Brazil,Portuguese,Yes,Due to start a new job within the next month
APPROVED,Not Applicable,2024-09-06T13:48:32.183000Z,2024-09-06T14:00:52.351000Z,2024-09-08T00:09:03.250000Z,2024-09-06T14:02:07.980799Z,741,C6KP7ESZ,181,English,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-06T13:48:24.649000Z,2024-09-06T13:51:41.715000Z,2024-09-08T00:06:36.697000Z,2024-09-06T13:53:18.473724Z,198,C6KP7ESZ,107,English,33,Male,White,Ireland,Estonia,Ireland,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:48:25.434000Z,2024-09-06T13:50:36.312000Z,2024-09-08T00:06:37.045000Z,2024-09-06T13:50:42.103124Z,131,C6KP7ESZ,175,English,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
APPROVED,Not Applicable,2024-09-06T13:48:31.825000Z,2024-09-06T13:55:58.099000Z,2024-09-08T00:09:04.663000Z,2024-09-06T13:55:58.641769Z,447,C6KP7ESZ,12,"Hungarian, English",20,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-06T13:48:45.843000Z,2024-09-06T13:50:04.488000Z,2024-09-08T00:09:05.184000Z,2024-09-06T13:50:05.438862Z,79,C6KP7ESZ,6,English,24,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:48:34.184000Z,2024-09-06T13:52:36.758000Z,2024-09-08T00:09:05.604000Z,2024-09-06T13:53:53.937819Z,243,C6KP7ESZ,68,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
APPROVED,Not Applicable,2024-09-06T13:48:37.521000Z,2024-09-06T14:03:57.810000Z,2024-09-08T00:09:06.014000Z,2024-09-06T14:05:35.314733Z,921,C6KP7ESZ,145,English,31,Female,Mixed,Canada,Canada,Canada,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-06T13:48:43.330000Z,2024-09-06T13:52:28.914000Z,2024-09-08T00:09:06.538000Z,2024-09-06T13:53:50.513943Z,226,C6KP7ESZ,3505,English,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-06T13:48:45.296000Z,2024-09-06T13:54:40.090000Z,2024-09-08T00:06:37.439000Z,2024-09-06T13:54:40.945777Z,355,C6KP7ESZ,506,English,33,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:48:50.172000Z,2024-09-06T13:50:13.468000Z,2024-09-08T00:06:37.797000Z,2024-09-06T13:50:15.070146Z,84,C6KP7ESZ,6,English,28,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:02.558000Z,2024-09-06T13:54:18.670000Z,2024-09-08T00:09:06.977000Z,2024-09-06T13:54:21.121126Z,317,C6KP7ESZ,357,English,26,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:48:53.997000Z,2024-09-06T13:57:48.391000Z,2024-09-08T00:09:07.420000Z,2024-09-06T13:57:50.394505Z,535,C6KP7ESZ,14,English,26,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:48:57.074000Z,2024-09-06T13:50:43.983000Z,2024-09-08T00:09:08.085000Z,2024-09-06T13:50:49.551316Z,107,C6KP7ESZ,1373,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:03.532000Z,2024-09-06T13:53:05.464000Z,2024-09-08T00:09:08.565000Z,2024-09-06T13:54:06.814442Z,242,C6KP7ESZ,82,"Portuguese, French, English",23,Female,White,Portugal,Portugal,Portugal,Portuguese,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-06T13:49:04.167000Z,2024-09-06T13:50:00.566000Z,2024-09-08T00:06:38.138000Z,2024-09-06T13:50:01.417608Z,57,C6KP7ESZ,420,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:05.468000Z,2024-09-06T13:51:11.435000Z,2024-09-08T00:06:38.476000Z,2024-09-06T13:53:02.108730Z,126,C6KP7ESZ,738,"Cantonese, Chinese, English",32,Male,Asian,China,United Kingdom,China,Chinese,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:12.412000Z,2024-09-06T13:56:58.054000Z,2024-09-08T00:06:38.790000Z,2024-09-06T13:56:59.622922Z,466,C6KP7ESZ,712,English,38,Male,Black,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-09-06T13:49:19.296000Z,2024-09-06T13:56:39.228000Z,2024-09-08T00:06:39.272000Z,2024-09-06T13:56:43.266371Z,440,C6KP7ESZ,52,English,19,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-06T13:49:20.568000Z,2024-09-06T13:55:34.973000Z,2024-09-08T00:09:09.042000Z,2024-09-06T13:55:36.133901Z,375,C6KP7ESZ,340,"English, French, Greek, Spanish, Portuguese",28,Female,White,United States,Greece,United States,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-06T13:49:19.165000Z,2024-09-06T13:52:18.813000Z,2024-09-08T00:06:39.544000Z,2024-09-06T13:53:45.255272Z,180,C6KP7ESZ,974,"English, Spanish",24,Male,Mixed,United States,Netherlands,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:29.087000Z,2024-09-06T13:59:58.846000Z,2024-09-08T00:06:39.808000Z,2024-09-06T14:01:57.894110Z,630,C6KP7ESZ,4,English,24,Male,Black,South Africa,South Africa,South Africa,English,No,Part-Time
APPROVED,Not Applicable,2024-09-06T13:49:29.481000Z,2024-09-06T13:50:55.253000Z,2024-09-08T00:09:09.540000Z,2024-09-06T13:51:08.068827Z,86,C6KP7ESZ,9,English,29,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:25.381000Z,2024-09-06T13:55:09.335000Z,2024-09-08T00:06:40.074000Z,2024-09-06T13:55:10.748896Z,344,C6KP7ESZ,220,English,31,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-06T13:55:19.866000Z,2024-09-06T14:00:04.975000Z,2024-09-08T00:09:10.023000Z,2024-09-06T14:01:59.044575Z,286,C6KP7ESZ,159,English,30,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-09-06T13:49:41.739000Z,2024-09-06T13:59:08.340000Z,2024-09-08T00:09:10.453000Z,2024-09-06T13:59:33.415122Z,567,C6KP7ESZ,43,English,33,Female,Black,South Africa,South Africa,South Africa,Other,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:28.377000Z,2024-09-06T13:50:09.142000Z,2024-09-08T00:06:40.334000Z,2024-09-06T13:50:10.252375Z,41,C6KP7ESZ,26,English,28,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:33.338000Z,2024-09-06T13:50:18.699000Z,2024-09-08T00:06:40.599000Z,2024-09-06T13:50:26.494870Z,46,C6KP7ESZ,49,English,45,Male,White,Canada,Canada,Canada,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:46.868000Z,2024-09-06T13:56:21.710000Z,2024-09-08T00:09:10.903000Z,2024-09-06T13:56:26.296613Z,395,C6KP7ESZ,186,English,27,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:35.177000Z,2024-09-06T13:56:20.982000Z,2024-09-08T00:09:11.398000Z,2024-09-06T13:56:25.933369Z,406,C6KP7ESZ,1224,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,Welsh,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-06T13:49:41.625000Z,2024-09-06T13:51:32.201000Z,2024-09-08T00:09:11.865000Z,2024-09-06T13:53:14.171958Z,111,C6KP7ESZ,6,English,31,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:37.370000Z,2024-09-06T14:03:23.514000Z,2024-09-08T00:09:12.291000Z,2024-09-06T14:05:18.006658Z,827,C6KP7ESZ,588,English,33,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:48.595000Z,2024-09-06T13:56:40.664000Z,2024-09-08T00:06:40.872000Z,2024-09-06T13:56:44.555086Z,413,C6KP7ESZ,487,English,32,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:54.423000Z,2024-09-06T13:58:20.853000Z,2024-09-08T00:09:12.717000Z,2024-09-06T13:58:26.616284Z,507,C6KP7ESZ,670,English,33,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:45.090000Z,2024-09-06T13:51:50.676000Z,2024-09-08T00:09:13.194000Z,2024-09-06T13:53:21.923048Z,126,C6KP7ESZ,276,English,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-09-06T13:50:45.937000Z,2024-09-06T13:51:44.377000Z,2024-09-08T00:06:41.136000Z,2024-09-06T13:53:19.796191Z,59,C6KP7ESZ,6,English,18,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
APPROVED,Not Applicable,2024-09-06T13:49:48.036000Z,2024-09-06T13:50:27.168000Z,2024-09-08T00:06:41.624000Z,2024-09-06T13:50:36.130734Z,40,C6KP7ESZ,6,English,27,Male,White,Hungary,Hungary,Hungary,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:59.130000Z,2024-09-06T13:51:30.633000Z,2024-09-08T00:06:41.887000Z,2024-09-06T13:53:13.027503Z,92,C6KP7ESZ,32,"English, Portuguese",20,Male,White,France,Portugal,France,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:06.420000Z,2024-09-06T13:55:28.150000Z,2024-09-08T00:06:42.156000Z,2024-09-06T13:55:32.523360Z,322,C6KP7ESZ,5,English,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:02.673000Z,2024-09-06T13:57:26.917000Z,2024-09-08T00:06:42.418000Z,2024-09-06T13:57:29.991340Z,445,C6KP7ESZ,14,"Afrikaans, Danish, Dutch, English",31,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:57.390000Z,2024-09-06T13:50:52.703000Z,2024-09-08T00:09:13.591000Z,2024-09-06T13:51:03.898924Z,56,C6KP7ESZ,57,English,44,Female,White,Poland,United Kingdom,Poland,Polish,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:49:57.171000Z,2024-09-06T13:50:52.989000Z,2024-09-08T00:09:13.945000Z,2024-09-06T13:51:03.410228Z,56,C6KP7ESZ,1877,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:00.124000Z,2024-09-06T13:51:38.554000Z,2024-09-08T00:09:14.298000Z,2024-09-06T13:53:17.246782Z,99,C6KP7ESZ,223,English,44,Female,White,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:01.981000Z,2024-09-06T13:58:25.991000Z,2024-09-08T00:09:14.897000Z,2024-09-06T15:02:54.124886Z,505,C6KP7ESZ,217,English,28,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:03.117000Z,2024-09-06T13:54:24.418000Z,2024-09-08T00:09:15.222000Z,2024-09-07T01:53:53.769115Z,262,C6KP7ESZ,355,English,31,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:07.632000Z,2024-09-06T13:51:59.089000Z,2024-09-08T00:09:16.428000Z,2024-09-06T13:53:27.710358Z,112,C6KP7ESZ,9,English,26,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:06.491000Z,2024-09-06T13:54:13.704000Z,2024-09-08T00:06:42.677000Z,2024-09-06T13:54:21.408206Z,248,C6KP7ESZ,1112,"English, Bulgarian",37,Male,White,Bulgaria,United Kingdom,Bulgaria,Bulgarian,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:07.154000Z,2024-09-06T13:52:55.536000Z,2024-09-08T00:06:42.938000Z,2024-09-06T13:54:04.216846Z,169,C6KP7ESZ,7,English,26,Male,White,Ireland,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:12.329000Z,2024-09-06T13:54:11.136000Z,2024-09-08T00:06:43.193000Z,2024-09-06T13:54:21.266476Z,239,C6KP7ESZ,9,English,29,Male,Black,South Africa,South Africa,South Africa,English,No,Part-Time
APPROVED,Not Applicable,2024-09-06T13:50:09.960000Z,2024-09-06T13:53:38.043000Z,2024-09-08T00:06:43.449000Z,2024-09-06T13:54:16.242306Z,209,C6KP7ESZ,35,English,49,Male,White,Netherlands,Austria,Netherlands,Dutch,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:10.919000Z,2024-09-06T13:55:00.349000Z,2024-09-08T00:09:16.769000Z,2024-09-06T13:55:02.950666Z,290,C6KP7ESZ,446,"English, German",41,Female,Asian,Vietnam,Germany,Vietnam,Vietnamese,Yes,Part-Time
APPROVED,Not Applicable,2024-09-06T13:50:22.611000Z,2024-09-06T13:52:04.107000Z,2024-09-08T00:09:17.201000Z,2024-09-06T13:53:31.175649Z,102,66c4b25d3e498ae8f3528306,1,English,20,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-06T13:50:11.653000Z,2024-09-06T13:54:37.928000Z,2024-09-08T00:06:43.711000Z,2024-09-06T13:54:39.332418Z,267,C6KP7ESZ,399,English,33,Male,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-06T13:50:18.776000Z,2024-09-06T13:56:14.411000Z,2024-09-08T00:06:43.969000Z,2024-09-06T13:56:16.706616Z,356,C6KP7ESZ,2,"Portuguese, English",42,Male,Black,Angola,South Africa,Angola,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-09-06T13:50:22.927000Z,2024-09-06T13:51:30.334000Z,2024-09-08T00:06:44.232000Z,2024-09-06T13:53:13.001748Z,68,C6KP7ESZ,455,"Greek, English",43,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:17.231000Z,2024-09-06T14:01:54.345000Z,2024-09-08T00:06:44.485000Z,2024-09-06T14:04:29.626010Z,698,C6KP7ESZ,283,"Portuguese, English",26,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:22.748000Z,2024-09-06T13:52:14.585000Z,2024-09-08T00:09:17.579000Z,2024-09-06T13:53:37.222281Z,112,C6KP7ESZ,534,English,40,Female,White,United States,United States,United States,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:20.790000Z,2024-09-06T13:58:17.619000Z,2024-09-08T00:06:44.738000Z,2024-09-06T13:58:24.183995Z,477,C6KP7ESZ,125,"English, Afrikaans",29,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:33.788000Z,2024-09-06T14:00:37.199000Z,2024-09-08T00:06:45.010000Z,2024-09-06T14:02:04.124013Z,604,C6KP7ESZ,34,"English, Other",58,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:30.927000Z,2024-09-06T14:03:36.068000Z,2024-09-08T00:09:17.920000Z,2024-09-06T14:05:24.404157Z,786,C6KP7ESZ,112,"Spanish, English",24,Female,White,Mexico,Mexico,Mexico,Spanish,No,Part-Time
APPROVED,Not Applicable,2024-09-06T13:50:38.751000Z,2024-09-06T13:56:37.254000Z,2024-09-08T00:09:18.263000Z,2024-09-06T13:56:39.906938Z,359,C6KP7ESZ,40,"English, Other",32,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:37.931000Z,2024-09-06T13:57:56.581000Z,2024-09-08T00:09:18.650000Z,2024-09-06T13:57:58.202546Z,439,C6KP7ESZ,32,English,20,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:34.126000Z,2024-09-06T13:56:59.880000Z,2024-09-08T00:06:45.270000Z,2024-09-06T13:57:01.860943Z,386,C6KP7ESZ,114,English,24,Male,Asian,United Kingdom,United Kingdom,DATA_EXPIRED,English,DATA_EXPIRED,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:45.326000Z,2024-09-06T14:02:12.924000Z,2024-09-08T00:09:19.065000Z,2024-09-06T14:04:36.810850Z,688,C6KP7ESZ,154,"Other, English",23,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-06T13:50:49.460000Z,2024-09-06T13:59:55.021000Z,2024-09-08T00:09:19.516000Z,2024-09-06T14:00:59.386841Z,546,C6KP7ESZ,15,English,30,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:40.683000Z,2024-09-06T13:59:41.926000Z,2024-09-08T00:09:20.033000Z,2024-09-06T14:00:23.789788Z,542,C6KP7ESZ,28,"Polish, English",29,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:43.642000Z,2024-09-06T13:54:59.729000Z,2024-09-08T00:09:20.441000Z,2024-09-06T13:55:00.938788Z,257,C6KP7ESZ,34,English,19,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:39.458000Z,2024-09-06T13:57:10.429000Z,2024-09-08T00:09:20.919000Z,2024-09-06T13:57:17.724710Z,391,C6KP7ESZ,1012,"Dutch, English",38,Female,Mixed,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:41.649000Z,2024-09-06T13:55:16.731000Z,2024-09-08T00:09:21.371000Z,2024-09-06T13:55:18.241281Z,276,C6KP7ESZ,306,English,35,Female,White,Ireland,United Kingdom,Ireland,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-06T13:50:44.535000Z,2024-09-06T13:59:23.247000Z,2024-09-08T00:09:21.818000Z,2024-09-06T13:59:59.757721Z,519,C6KP7ESZ,22,English,21,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:59.079000Z,2024-09-06T13:59:19.276000Z,2024-09-08T00:09:22.409000Z,2024-09-06T23:04:32.729046Z,501,C6KP7ESZ,11,English,23,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-06T13:50:37.520000Z,2024-09-06T14:03:47.263000Z,2024-09-08T00:09:23.096000Z,2024-09-06T14:05:29.232437Z,790,C6KP7ESZ,608,English,29,Female,DATA_EXPIRED,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-06T13:50:59.105000Z,2024-09-06T14:13:09.843000Z,2024-09-08T00:06:45.531000Z,2024-09-06T14:13:10.468311Z,1331,C6KP7ESZ,77,"Other, English",23,Male,Black,South Africa,South Africa,South Africa,English,Yes,DATA_EXPIRED
APPROVED,Not Applicable,2024-09-06T13:50:52.440000Z,2024-09-06T13:56:49.926000Z,2024-09-08T00:09:23.571000Z,2024-09-06T13:56:51.111143Z,358,C6KP7ESZ,39,"Afrikaans, Czech, English, German, Turkish",32,Female,Black,Zimbabwe,South Africa,Zimbabwe,Afrikaans,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-09-06T13:50:51.221000Z,2024-09-06T13:55:46.057000Z,2024-09-08T00:06:45.831000Z,2024-09-06T13:55:48.661672Z,295,C6KP7ESZ,45,"Portuguese, English",29,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:39.178000Z,2024-09-06T13:55:46.982000Z,2024-09-08T00:09:24.007000Z,2024-09-06T13:55:50.511782Z,308,C6KP7ESZ,28,English,28,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:50.052000Z,2024-09-06T13:54:32.137000Z,2024-09-08T00:09:24.484000Z,2024-09-06T13:54:33.866109Z,223,C6KP7ESZ,77,English,26,Female,White,Australia,Australia,Australia,English,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:50:53.319000Z,2024-09-06T13:55:46.462000Z,2024-09-08T00:09:24.893000Z,2024-09-06T13:55:49.230293Z,294,C6KP7ESZ,69,English,25,Female,Asian,Philippines,Canada,Philippines,Tagalog-Filipino,No,Full-Time
APPROVED,Not Applicable,2024-09-06T13:51:03.089000Z,2024-09-06T14:04:04.006000Z,2024-09-08T00:06:46.110000Z,2024-09-06T14:05:50.574017Z,781,C6KP7ESZ,34,English,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-09-06T13:51:00.627000Z,2024-09-06T13:56:16.956000Z,2024-09-08T00:06:46.372000Z,2024-09-06T13:56:19.633712Z,317,C6KP7ESZ,8,English,57,Male,White,United Kingdom,France,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
