"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","v.1_s","p.1_s","i.1_s","u.1_s","a.1_s","z","v.2_s","p.2_s","i.2_s","u.2_s","a.2_s","x.2_s","v.1_f","p.1_f","i.1_f","u.1_f","a.1_f","v.2_f","p.2_f","i.2_f","u.2_f","a.2_f","x.2_f","v.1_m","p.1_m","i.1_m","u.1_m","a.1_m","v.2_m","p.2_m","i.2_m","u.2_m","a.2_m","x.2_m","v.1_b","p.1_b","i.1_b","u.1_b","a.1_b","v.2_b","p.2_b","i.2_b","u.2_b","a.2_b","x.2_b","v.3_s","p.3_s","i.3_s","u.3_s","a.3_s","x.3_s","v.3_f","p.3_f","i.3_f","u.3_f","a.3_f","x.3_f","v.3_m","p.3_m","i.3_m","u.3_m","a.3_m","x.3_m","v.3_b","p.3_b","i.3_b","u.3_b","a.3_b","x.3_b","cvm","FL_209_DO","FL_130_DO","FL_178_DO","FL_259_DO","FL_332_DO","viennamessage_DO","viennarelevantcase_DO","merrickmessage_DO","merrickrelevantcase_DO","blockbustermessage_DO","blockbusterrelevantcase_DO","bikemessage_DO","bikerelevantcase_DO","viennairrelevantcase_DO","merrickirrelevantcase_DO","blockbusterirrelevantcase_DO","bikeirrelevantcase_DO"
"9/6/2024 7:51","9/6/2024 7:52","0","100","61","1","9/6/2024 7:52","","","","","anonymous","EN","1",209,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:52","9/6/2024 7:52","0","100","27","1","9/6/2024 7:52","","","","","anonymous","EN","1",210,"3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:48","9/6/2024 7:52","0","100","237","1","9/6/2024 7:52","","","","","anonymous","EN","1",211,"7","1","","","","","","When you are packing something to send and you want to ensure it arrives safely at its destination, dress it up as if it were something fragile.  The delivery company will be more inclined to treat it as such, regardless of its actual contents.  Your parcel then arrives safely and at no extra cost to you.  ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","6","6","5","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","4","3","4","1","FL_332","","","","FL_357","","","","","","","Q417|a.1_b|v.1_b|p.1_b|i.1_b|u.1_b","","","","","Q430|a.3_b|i.3_b|p.3_b|x.3_b|u.3_b|v.3_b"
"9/6/2024 7:47","9/6/2024 7:52","0","100","292","1","9/6/2024 7:52","","","","","anonymous","EN","1",212,"7","1","4","3","5","6","5","In today's enviroment, with conspiracies running rampant and misinformation flying around it can be tough to know what is true. Even if you have the exact correct information available for you, others might have been inundated by incorecct information their entire lives. That is why it can be incredibly difficult to change someones perception of something unless they are already challenging their own perception. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","7","5","5","4","","","","","","","","","","","","","","","","","","","2","FL_332","","","","FL_333","Q437|u.1_s|a.1_s|v.1_s|i.1_s|p.1_s","","","","","","","","Q450|i.3_s|a.3_s|u.3_s|v.3_s|p.3_s|x.3_s","","",""
"9/6/2024 7:51","9/6/2024 7:52","0","100","75","1","9/6/2024 7:52","","","","","anonymous","EN","1",213,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:51","9/6/2024 7:52","0","100","62","1","9/6/2024 7:52","","","","","anonymous","EN","1",214,"5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:48","9/6/2024 7:52","0","100","251","1","9/6/2024 7:52","","","","","anonymous","EN","1",215,"6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:50","9/6/2024 7:52","0","100","163","1","9/6/2024 7:52","","","","","anonymous","EN","1",216,"7","1","","","","","","It's not really provided much insight into packaging. I already knew how to do something safely.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","1","1","4","2","FL_332","","","","FL_357","","","","","","","Q417|i.1_b|u.1_b|p.1_b|v.1_b|a.1_b","","","","","Q430|u.3_b|a.3_b|v.3_b|x.3_b|i.3_b|p.3_b"
"9/6/2024 7:51","9/6/2024 7:52","0","100","106","1","9/6/2024 7:52","","","","","anonymous","EN","1",217,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:48","9/6/2024 7:52","0","100","267","1","9/6/2024 7:52","","","","","anonymous","EN","1",218,"7","1","","","","","","I have learnt that high quality product does not guarantee good sales","","","","","","","6","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","7","6","6","5","4","","","","","","","","","","","","","2","FL_259","","","FL_267","","","","Q351|p.1_f|u.1_f|i.1_f|v.1_f|a.1_f","","","","","","","Q410|i.3_f|a.3_f|x.3_f|v.3_f|u.3_f|p.3_f","",""
"9/6/2024 7:52","9/6/2024 7:53","0","100","51","1","9/6/2024 7:53","","","","","anonymous","EN","1",219,"5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:47","9/6/2024 7:53","0","100","314","1","9/6/2024 7:53","","","","","anonymous","EN","1",220,"7","1","4","2","4","4","3","Many people are used to and comfortable going with the status quo. They will not stop to think of other possibilities or consider trying something different, even if the thing that is different could substantially help society and would require minimal effort from them. Many people care more for themselves than for the greater good.","3","3","4","3","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_178","","FL_179","","","Q437|p.1_s|i.1_s|u.1_s|v.1_s|a.1_s","Q443|a.2_s|x.2_s|u.2_s|i.2_s|p.2_s|v.2_s","","","","","","","","","",""
"9/6/2024 7:49","9/6/2024 7:53","0","100","236","1","9/6/2024 7:53","","","","","anonymous","EN","1",221,"7","1","","","","","","I learnt that when we label a package as being fragile, there's a bigger chance that it will be safely delivered because it automatically conveys the information that what's inside is very fragile and might break. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","5","6","6","7","6","4","7","7","7","4","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_130","FL_152","","","","","","","","","","Q417|v.1_b|i.1_b|a.1_b|u.1_b|p.1_b","Q423|i.2_b|u.2_b|v.2_b|a.2_b|p.2_b|x.2_b","","","",""
"9/6/2024 7:47","9/6/2024 7:53","0","100","310","1","9/6/2024 7:53","","","","","anonymous","EN","1",222,"7","1","","","","","","Learn to acknowledge and accept change. Learning to acknowledge changes in your career can help you prepare yourself and adapt to differing circumstances.","","","","","","","","","","","","","","","","","","6","6","7","6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","6","6","6","7","4","","","","","","","2","FL_259","","","FL_281","","","","","","Q457|i.1_m|p.1_m|a.1_m|u.1_m|v.1_m","","","","","","Q470|v.3_m|u.3_m|i.3_m|p.3_m|a.3_m|x.3_m",""
"9/6/2024 7:48","9/6/2024 7:53","0","100","296","1","9/6/2024 7:53","","","","","anonymous","EN","1",223,"7","1","4","3","4","4","4","theory that explains real life experience is valuable to changing public perception. Examples are useful.","4","3","4","4","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_178","","FL_179","","","Q437|i.1_s|a.1_s|p.1_s|u.1_s|v.1_s","Q443|u.2_s|x.2_s|a.2_s|p.2_s|i.2_s|v.2_s","","","","","","","","","",""
"9/6/2024 7:45","9/6/2024 7:53","0","100","437","1","9/6/2024 7:53","","","","","anonymous","EN","1",224,"7","1","6","5","5","6","5","Evidences do not change human minds unless they understand by their own words and relate to to themselves. ","6","6","6","6","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_130","FL_134","","","","Q437|v.1_s|a.1_s|u.1_s|i.1_s|p.1_s","Q443|u.2_s|p.2_s|x.2_s|a.2_s|i.2_s|v.2_s","","","","","","","","","",""
"9/6/2024 7:52","9/6/2024 7:53","0","100","71","1","9/6/2024 7:53","","","","","anonymous","EN","1",225,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:45","9/6/2024 7:53","0","100","443","1","9/6/2024 7:53","","","","","anonymous","EN","1",226,"7","1","","","","","","The thing I have learnt is that when you have any products or generally in life the way you brand yourself and the things that you may say can change a persons perspective in you and your product that you are selling that makes it to be in more demand, and pope will be intrigued to try it out.","","","","","","","6","6","6","6","6","7","7","7","7","7","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","FL_178","","FL_185","","","","","Q351|u.1_f|a.1_f|i.1_f|v.1_f|p.1_f","Q364|v.2_f|u.2_f|i.2_f|a.2_f|x.2_f|p.2_f","","","","","","","",""
"9/6/2024 7:52","9/6/2024 7:53","0","100","55","1","9/6/2024 7:53","","","","","anonymous","EN","1",227,"7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:46","9/6/2024 7:53","0","100","389","1","9/6/2024 7:53","","","","","anonymous","EN","1",228,"7","1","","","","","","A better way of doing it ","","","","","","","3","5","5","3","4","7","7","7","7","7","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","FL_178","","FL_185","","","","","Q351|i.1_f|a.1_f|p.1_f|v.1_f|u.1_f","Q364|u.2_f|v.2_f|x.2_f|i.2_f|a.2_f|p.2_f","","","","","","","",""
"9/6/2024 7:47","9/6/2024 7:53","0","100","324","1","9/6/2024 7:53","","","","","anonymous","EN","1",229,"7","1","7","6","6","7","6","With this lesson I now understand that even though there is compelling evidence to some people it's still hard to understand or believe unless there is an underlying theory supporting it. ","7","6","7","7","6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_130","FL_134","","","","Q437|v.1_s|u.1_s|i.1_s|a.1_s|p.1_s","Q443|a.2_s|p.2_s|x.2_s|u.2_s|v.2_s|i.2_s","","","","","","","","","",""
"9/6/2024 7:51","9/6/2024 7:53","0","100","112","1","9/6/2024 7:53","","","","","anonymous","EN","1",230,"7","1","","","","","","The TV manufactures use a tactic to see what works best","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","6","5","4","5","5","4","4","4","3","5","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_178","","FL_203","","","","","","","","","Q417|i.1_b|v.1_b|p.1_b|u.1_b|a.1_b","Q423|x.2_b|p.2_b|i.2_b|u.2_b|v.2_b|a.2_b","","","",""
"9/6/2024 7:50","9/6/2024 7:53","0","100","203","1","9/6/2024 7:53","","","","","anonymous","EN","1",231,"7","1","","","","","","MOre about the product, and about bringing together people who were long lost.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","","6","7","7","6","6","4","2","FL_259","","","FL_288","","","","","","","","Q417|p.1_b|u.1_b|a.1_b|i.1_b|v.1_b","","","","","Q430|p.3_b|v.3_b|x.3_b|u.3_b|a.3_b|i.3_b"
"9/6/2024 7:51","9/6/2024 7:53","0","100","121","1","9/6/2024 7:53","","","","","anonymous","EN","1",232,"7","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:52","9/6/2024 7:53","0","100","83","1","9/6/2024 7:53","","","","","anonymous","EN","1",233,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:47","9/6/2024 7:53","0","100","365","1","9/6/2024 7:53","","","","","anonymous","EN","1",234,"7","1","","","","","","I have learned that companies can reduce the number of broken packages by using this method. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","","4","4","5","4","4","4","1","FL_332","","","","FL_357","","","","","","","Q417|i.1_b|u.1_b|v.1_b|a.1_b|p.1_b","","","","","Q430|p.3_b|a.3_b|i.3_b|x.3_b|v.3_b|u.3_b"
"9/6/2024 7:45","9/6/2024 7:53","0","100","519","1","9/6/2024 7:53","","","","","anonymous","EN","1",235,"7","1","","","","","","I learned that the way a product's benefits are described can significantly impact its sales. Subtle changes in wording can influence customer perception and decision-making. This insight highlights the importance of strategic communication in marketing, showing how small adjustments can drive better engagement and ultimately increase sales.","","","","","","","6","4","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","5","6","6","4","","","","","","","","","","","","","2","FL_332","","","","FL_339","","","Q351|v.1_f|p.1_f|u.1_f|a.1_f|i.1_f","","","","","","","Q410|u.3_f|a.3_f|v.3_f|p.3_f|x.3_f|i.3_f","",""
"9/6/2024 7:52","9/6/2024 7:53","0","100","69","1","9/6/2024 7:53","","","","","anonymous","EN","1",236,"7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:45","9/6/2024 7:53","0","100","527","1","9/6/2024 7:53","","","","","anonymous","EN","1",237,"7","1","","","","","","The information given to me stated that subtle differences in a products descriptions can impact sales. This holds no value to me because it is basic knowledge.","","","","","","","1","1","1","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1","2","2","1","4","","","","","","","","","","","","","2","FL_332","","","","FL_339","","","Q351|p.1_f|i.1_f|a.1_f|u.1_f|v.1_f","","","","","","","Q410|v.3_f|x.3_f|p.3_f|i.3_f|u.3_f|a.3_f","",""
"9/6/2024 7:51","9/6/2024 7:53","0","100","160","1","9/6/2024 7:53","","","","","anonymous","EN","1",238,"7","1","3","2","3","3","3","doctors didn't use to wash their hands.","5","4","6","5","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_178","","FL_179","","","Q437|i.1_s|a.1_s|v.1_s|p.1_s|u.1_s","Q443|i.2_s|u.2_s|v.2_s|a.2_s|p.2_s|x.2_s","","","","","","","","","",""
"9/6/2024 7:47","9/6/2024 7:54","0","100","374","1","9/6/2024 7:54","","","","","anonymous","EN","1",239,"7","1","3","2","2","3","3","If given real live evident of an event why would U need another reason/ moral to judge the situation differently ","6","5","6","7","6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_130","FL_134","","","","Q437|p.1_s|i.1_s|u.1_s|a.1_s|v.1_s","Q443|u.2_s|a.2_s|x.2_s|v.2_s|i.2_s|p.2_s","","","","","","","","","",""
"9/6/2024 7:50","9/6/2024 7:54","0","100","229","1","9/6/2024 7:54","","","","","anonymous","EN","1",240,"7","1","","","","","","Learning new information which will be used in future ","","","","","","","","","","","","","","","","","","7","1","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7","4","","","","","","","1","FL_332","","","","FL_351","","","","","Q457|p.1_m|u.1_m|i.1_m|v.1_m|a.1_m","","","","","","Q470|v.3_m|u.3_m|p.3_m|i.3_m|x.3_m|a.3_m",""
"9/6/2024 7:53","9/6/2024 7:54","0","100","45","1","9/6/2024 7:54","","","","","anonymous","EN","1",241,"5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:50","9/6/2024 7:54","0","100","241","1","9/6/2024 7:54","","","","","anonymous","EN","1",242,"7","1","","","","","","The information suggests that one has to constantly be aware of the rising trends in popularity. This will lead to opportunities to exploit the popular trends from a business perspective. For example, a massive company like Blockbuster failed because they did not pay attention to the market trends. ","","","","","","","","","","","","","","","","","","5","5","5","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","5","4","4","4","","","","","","","2","FL_259","","","FL_281","","","","","","Q457|a.1_m|p.1_m|u.1_m|v.1_m|i.1_m","","","","","","Q470|v.3_m|u.3_m|a.3_m|p.3_m|i.3_m|x.3_m",""
"9/6/2024 7:49","9/6/2024 7:54","0","100","306","1","9/6/2024 7:54","","","","","anonymous","EN","1",243,"7","1","","","","","","The information did not provide much insight, as it did not provide any unique information.","","","","","","","2","1","4","4","5","4","4","4","4","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_130","FL_136","","","","","","Q351|a.1_f|i.1_f|u.1_f|p.1_f|v.1_f","Q364|x.2_f|v.2_f|p.2_f|u.2_f|a.2_f|i.2_f","","","","","","","",""
"9/6/2024 7:53","9/6/2024 7:54","0","100","59","1","9/6/2024 7:54","","","","","anonymous","EN","1",244,"7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:52","9/6/2024 7:54","0","100","85","1","9/6/2024 7:54","","","","","anonymous","EN","1",245,"6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:47","9/6/2024 7:54","0","100","405","1","9/6/2024 7:54","","","","","anonymous","EN","1",246,"7","1","","","","","","That by packing something and putting a sticker on it that it is something valuable, they will be more careful about the package.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","6","6","6","6","5","6","6","4","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_178","","FL_203","","","","","","","","","Q417|v.1_b|p.1_b|u.1_b|i.1_b|a.1_b","Q423|u.2_b|a.2_b|p.2_b|x.2_b|i.2_b|v.2_b","","","",""
"9/6/2024 7:50","9/6/2024 7:54","0","100","253","1","9/6/2024 7:54","","","","","anonymous","EN","1",247,"7","1","","","","","","we must be very careful when we package our items","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","6","7","6","6","7","6","7","6","6","4","","","","","","","","","","","","","","","","","","","","","","","","","1","FL_178","","FL_203","","","","","","","","","Q417|u.1_b|p.1_b|v.1_b|i.1_b|a.1_b","Q423|x.2_b|a.2_b|i.2_b|v.2_b|p.2_b|u.2_b","","","",""
"9/6/2024 7:53","9/6/2024 7:54","0","100","74","1","9/6/2024 7:54","","","","","anonymous","EN","1",248,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:50","9/6/2024 7:54","0","100","217","1","9/6/2024 7:54","","","","","anonymous","EN","1",249,"7","1","","","","","","I don't really feel as if I learned anything valuable. It was an interesting story and it seemed like they solved a problem, but I can't see myself using the information and lesson I was just taught in the future. Perhaps it is because I am not in sales and the information wasn't personally relevant to me, but I don't feel as if this lesson was useful. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","3","3","","","","","","","","","","","","","","","","","","","","","","","","","3","4","3","2","3","4","2","FL_259","","","FL_288","","","","","","","","Q417|a.1_b|i.1_b|u.1_b|p.1_b|v.1_b","","","","","Q430|u.3_b|v.3_b|x.3_b|p.3_b|a.3_b|i.3_b"
"9/6/2024 7:50","9/6/2024 7:54","0","100","254","1","9/6/2024 7:54","","","","","anonymous","EN","1",250,"7","1","3","2","3","5","3","It was a bit confusing as I normal rely on evidence so to have factor in an underlying theory is quite different for me","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","4","5","5","4","4","","","","","","","","","","","","","","","","","","","2","FL_259","","","FL_260","","Q437|u.1_s|v.1_s|a.1_s|i.1_s|p.1_s","","","","","","","","Q450|u.3_s|i.3_s|a.3_s|x.3_s|p.3_s|v.3_s","","",""
"9/6/2024 7:52","9/6/2024 7:54","0","100","132","1","9/6/2024 7:54","","","","","anonymous","EN","1",251,"7","1","","","","","","I leaned that taking notice of industry standards can help develop your business","","","","","","","","","","","","","","","","","","5","3","3","4","3","4","5","5","4","6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_130","FL_151","","","","","","","","Q457|v.1_m|u.1_m|p.1_m|i.1_m|a.1_m","Q463|a.2_m|p.2_m|i.2_m|v.2_m|u.2_m|x.2_m","","","","","",""
"9/6/2024 7:53","9/6/2024 7:54","0","100","91","1","9/6/2024 7:54","","","","","anonymous","EN","1",252,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:52","9/6/2024 7:54","0","100","129","1","9/6/2024 7:54","","","","","anonymous","EN","1",253,"4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:48","9/6/2024 7:54","0","100","337","1","9/6/2024 7:54","","","","","anonymous","EN","1",254,"7","1","","","","","","how packaging can affect product","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","7","5","7","5","4","4","2","FL_332","","","","FL_357","","","","","","","Q417|i.1_b|v.1_b|u.1_b|a.1_b|p.1_b","","","","","Q430|p.3_b|i.3_b|v.3_b|u.3_b|a.3_b|x.3_b"
"9/6/2024 7:52","9/6/2024 7:54","0","100","119","1","9/6/2024 7:54","","","","","anonymous","EN","1",255,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:53","9/6/2024 7:54","0","100","56","1","9/6/2024 7:54","","","","","anonymous","EN","1",256,"5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:51","9/6/2024 7:54","0","100","173","1","9/6/2024 7:54","","","","","anonymous","EN","1",257,"4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:52","9/6/2024 7:54","0","100","169","1","9/6/2024 7:54","","","","","anonymous","EN","1",258,"5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:52","9/6/2024 7:54","0","100","172","1","9/6/2024 7:54","","","","","anonymous","EN","1",259,"7","1","","","","","","Not much learned.","","","","","","","3","2","2","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","4","","","","","","","","","","","","","2","FL_259","","","FL_267","","","","Q351|p.1_f|a.1_f|v.1_f|u.1_f|i.1_f","","","","","","","Q410|u.3_f|p.3_f|x.3_f|a.3_f|i.3_f|v.3_f","",""
"9/6/2024 7:50","9/6/2024 7:54","0","100","247","1","9/6/2024 7:54","","","","","anonymous","EN","1",260,"7","1","","","","","","A small difference can have a huge impact. No matter how similar you think things are, they are not identical and that change can cause enormous changes.","","","","","","","4","3","4","2","6","5","4","3","4","7","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","FL_178","","FL_185","","","","","Q351|v.1_f|u.1_f|p.1_f|i.1_f|a.1_f","Q364|a.2_f|p.2_f|u.2_f|x.2_f|i.2_f|v.2_f","","","","","","","",""
"9/6/2024 7:51","9/6/2024 7:54","0","100","198","1","9/6/2024 7:54","","","","","anonymous","EN","1",261,"7","1","","","","","","I learned that you can reduce damages to parcels by marking them as fragile","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","5","6","5","6","6","5","6","6","4","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_130","FL_152","","","","","","","","","","Q417|v.1_b|a.1_b|i.1_b|p.1_b|u.1_b","Q423|p.2_b|a.2_b|u.2_b|x.2_b|i.2_b|v.2_b","","","",""
"9/6/2024 7:50","9/6/2024 7:54","0","100","283","1","9/6/2024 7:54","","","","","anonymous","EN","1",262,"7","1","","","","","","The lesson provides insight that adaptation to the industrial trends is crucial to any business. Blockbuster's failure is an example of not adpting to the trends.","","","","","","","","","","","","","","","","","","4","5","4","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","5","5","4","","","","","","","2","FL_259","","","FL_281","","","","","","Q457|p.1_m|v.1_m|i.1_m|a.1_m|u.1_m","","","","","","Q470|a.3_m|u.3_m|p.3_m|x.3_m|v.3_m|i.3_m",""
"9/6/2024 7:52","9/6/2024 7:54","0","100","168","1","9/6/2024 7:54","","","","","anonymous","EN","1",263,"7","1","","","","","","It made me realise that you should do your market research before launching a product.","","","","","","","3","3","3","3","4","5","4","6","5","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_178","","FL_185","","","","","Q351|a.1_f|i.1_f|p.1_f|v.1_f|u.1_f","Q364|v.2_f|i.2_f|u.2_f|x.2_f|a.2_f|p.2_f","","","","","","","",""
"9/6/2024 7:52","9/6/2024 7:54","0","100","143","1","9/6/2024 7:54","","","","","anonymous","EN","1",264,"7","1","","","","","","That I need to be careful when describing things as this can change perceptions significantly ","","","","","","","6","6","6","5","6","5","3","7","3","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","FL_130","FL_136","","","","","","Q351|p.1_f|v.1_f|u.1_f|i.1_f|a.1_f","Q364|i.2_f|v.2_f|p.2_f|x.2_f|a.2_f|u.2_f","","","","","","","",""
"9/6/2024 7:53","9/6/2024 7:54","0","100","112","1","9/6/2024 7:55","","","","","anonymous","EN","1",265,"7","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
